Berita,Label,Category_id
pria didakwa cabuli anak tk di parepare divonis bebas ortu korban protes pelaku pencabulan terhadap anak tk di kota parepare sulawesi selatan sulsel andi jamil divonis bebas oleh hakim orang tua korban inisial nt memprotes hasil vonis bebas tersebut sangat kecewa tidak ada keadilan bagi ke kami anak saya jadi korban dia pelaku divonis bebas kenapa bisa seperti itu nyatanyata anakku jadi korban kata nt kepada detiksulsel rabu  nt menjelaskan vonis terhadap terdakwa andi jamil dibacakan oleh majelis hakim di pengadilan negeri parepare pada selasa  kemarin hakim menilai pelaku tidak terbukti datang ke sekolah tk tempat kejadian pencabulan terjadi hakim menilai tidak terbukti kalau yang antar anaknya ke sekolah pagi itu di hari kamis  november  adalah pelaku terangnya saat vonis dibacakan kata nt dia hanya bisa menangis dan tidak percaya pelaku divonis bebas dia mengaku seolah memfitnah pelaku padahal buktibukti yang dia miliki sangat kuat saya hanya dilihat menangis di ruangan persidangan saya korban seolaholah saya fitnah mereka pelaku saya bagaimana fitnah sama mereka kenal saja tidak saya tahu si pelaku ini setelah anakku ada pengakuan anakku korban saya tidak kenal mereka terangnya sebagai informasi jaksa mengajukan tuntutan pasal  ayat  undangundang ri no  tahun  tentang perubahan atas undangundang ri no  tahun  tentang perlindungan anak dengan ancaman hukuman maksimal  tahun atas perbuatan terdakwa namun dalam putusan vonis yang dibacakan hakim pelaku divonis bebas nt menguraikan kejadian pencabulan terhadap putrinya terjadi pada kamis  lalu saat itu pelaku mengantar anaknya ke sekolah dan melihat korban dia kebetulan juga orang tua murid juga jadi dia pelaku mengantar anaknya ke sekolah awalnya itu diakui waktu mengantar anaknya tetapi langsung pulang jelasnya namun kata nt keterangan pelaku yang awalnya sempat mengakui hanya mengantar anaknya ke sekolah berubah dia mengaku istrinya yang mengantar anaknya ke sekolah bukan pelaku pengakuannya saya pelaku antar anakku saya langsung pergi tapi seiring berjalannya waktu laporan penyidikan ternyata bapnya diubah karena bukan dia pelaku antar anaknya saat itu tapi istrinya pelaku paparnya nt mengungkap anaknya mengaku pelaku memegang bagian kemaluannya kemudian memasukkan tangan ke dubur korban ini jarinya pelaku katanya dicolokcolok bagian kemaluan korban dan jarinya pelaku dia masukkan ke lubang duburnya korban dan hasilnya visumnya juga ada dan lengkap rincinya,orang asing,4
abah oyan cabuli  anak di bogor pakai imingiming bonus waktu sewa sepeda abah oyan  ditangkap polisi lantaran melakukan pencabulan terhadap  anak di wilayah tanah sareal kota bogor jawa barat kanit ppa satreskrim polresta bogor kota akp komang teguh mengungkap modus pelakukomang mengatakan pelaku memiliki usaha penyewaan sepeda listrik korban diimingimingi waktu tambahan untuk menyewa sepeda listriknya untuk pelaku imingimingnya pada saat itu karena anakanak meminjam atau menyewa sepeda listrik itu agak lama biasanya  jam dengan harga rp  ribu itu menjadi  jam bonus waktu peminjaman kata komang kepada wartawan selasa  pencabulan dilakukan dengan mencium dan memegang korban komang mengungkap ratarata anakanak yang menjadi korban berusia  tahun motifnya karena pelaku masih bujang jadi ada hasrat untuk nafsu menyimpang karena hasratnya tak tersalurkan tuturnya peristiwa terungkap setelah korban melaporkan kejadian itu kepada orang tuanya kemudian orang tua korban melaporkan kejadian itu kepada polisibetul anakanak tersebut mengadu kepada orang tuanya bahwa si abah oyan melakukan hal tersebut ucapnya,orang asing,4
biadab pria di tapanuli utara perkosa anak kandungnya dari sd sampai sma seorang pria di tapanuli utara taput sumatera utara memperkosa anak kandungnya sendiri selama bertahuntahun perbuatan bejat pelaku yang berinisial rh  dilakukan sejak korban sekolah dasar sd hingga lulus sma rh menyetubuhi putri kandungnya esh berkalikali mulai dari kelas  sd hingga terakhir kali pada bulan april  setelah lulus sekolah sma kata kasi humas polres taput aiptu walpon baringbing senin  dilansir detiksumut walpon menerangkan ibu korban melaporkan pemerkosaan yang dilakukan suaminya ke polisi pada sabtu  polisi yang menerima laporan langsung bergerak menangkap pelaku tersangka rh sudah ditangkap sabtu  mei  penangkapan rh dilakukan setelah ibu korban melaporkan peristiwa tersebut ke polres taput jelasnya aiptu walpon berujar pemerkosaan yang dialami korban terungkap saat korban yang kini berusia  tahun bercerita ke teman kerjanya setelah lulus sma tepatnya pada januari  korban bekerja di salah satu rumah makan di tapanuli utara biasanya korban bakal pulang ke rumahnya setiap hari sabtu pada sabtu  mei itu pelaku terus menghubungi korban dan memintanya pulang sebab ia sudah dua minggu tidak kembali ke rumah merasa tertekan korban menceritakan soal perbuatan ayahnya ke teman kerjanya korban menceritakan kepada temannya kalau korban mau keluar dari rumah makan tersebut karena khawatir didatangi ayahnya kata walpon teman korban menyarankakn supaya korban menceritakan pemerkosaan yang dilakukan ayah kandungnya sendiri ke pemilik rumah makan tempat mereka bekerja begitu mendengar cerita korban si pemilik langsung menghubungi ibu korbanbegitu mendengar cerita dari bos putrinya ibu korban membuat laporan ke polres taput pihak kepolisian yang menerima laporan itu langsung memburu pelaku dan menangkapnya tersangka pun hari itu langsung ditangkap saat diperiksa dirinya pun mengakui perbuatan tersebut ujarnya berdasarkan hasil penyelidikan aksi bejat itu dilakukan pelaku di beberapa tempat seperti rumah dan kebun perbuatan pelaku itu dilakukannya saat ibu dan saudara korban sedang tidak bersama mereka awal kejadian itu terjadi di rumah dengan ancaman setiap melakukan perbuatan pelaku selalu membujuk dan mengancam korban agar bungkam jelasnya usai ditangkap pelaku diboyong ke polres taput atas perbuatannya rh dijerat uu perlindungan anak dengan ancaman hukuman  tahun penjara tersangka saat ini sudah ditahan dan terancam hukuman  tahun penjara pungkasnya,keluarga,0
anak smp loncat dari sekolah psi kritik penanganan bullying oleh guru peringatan informasi dalam artikel ini tidak ditujukan untuk menginspirasi siapa pun untuk melakukan tindakan serupa bila anda merasakan gejala depresi dengan kecenderungan berupa pemikiran untuk bunuh diri segera konsultasikan persoalan anda ke pihakpihak yang dapat membantu seperti psikolog psikiater ataupun klinik kesehatan mentalwakil ketua fraksi partai solidaritas indonesia psi jakarta august hamonangan melakukan kunjungan ke salah satu smp di jakarta untuk meminta klarifikasi dari pihak sekolah terkait insiden percobaan bunuh diri yang melibatkan salah satu peserta didik dalam kunjungan tersebut dia menekankan pentingnya upaya preventif agar kejadian serupa tidak terulang di masa depan fraksi psi menekankan pentingnya menguatkan peran konseling untuk mencegah terjadinya praktik bullying di lingkungan sekolah fraksi meminta pihak sekolah untuk tidak denial menyangkal terhadap tindakan bullying sekecil apa pun seluruh pihak terutama guruguru harus berkomitmen menjadikan sekolah sebagai tempat aman bagi muridmurid didik kata august dalam keterangannya senin  sementara itu pihak sekolah termasuk kepala sekolah guru bimbingan dan penyuluhan bp serta wali kelas siswa d menjelaskan beberapa fakta yang melatarbelakangi insiden tersebutmenurut pihak sekolah insiden ini tidak terkait dengan intoleransi atau penistaan agama melainkan terjadi karena salah pengertian siswa d yang meminta temantemannya untuk mendahulukan piket membersihkan kelas sebelum melaksanakan salat jumat yang mengakibatkan siswa d merasa ditinggalkan sendirian kata anggota komisi b dprd dki itu namun lanjut august sebelum insiden tersebut ternyata ada tindakan yang terindikasi sebagai tindakan perundungan yaitu ada foto dirinya yang diubah ditambahi kumis dan dipajang di flyer di dinding kelas tadi memang disebutkan oleh guru bp budi pekerti bahwa murid tersebut sempat curhat mengenai hal tersebut namun menurut guru bp siswa tersebut tidak mempermasalahkan tindakan dari temantemannya menurut saya ini salah ya guru bp seharusnya proaktif untuk menangani tindakan perundungan tersebut ujarnya dari kejadian tersebut dia memberikan beberapa saran kepada pihak sekolah untuk menangani masalah ini dengan lebih baik yaitu dengan memastikan hak siswa mendapatkan pengajaran terhadap agama dan kepercayaan yang dianutnya selain itu peserta didik harus diberi edukasi terkait tata cara ibadah dan rukun agama islam di luar agama hindu kemudian sekolah harus memastikan tidak ada perundungan dalam bentuk sekecil apa pun harus ditanggulangi dengan serius meskipun siswa menyatakan tidak merasa terganggu pihak dinas pendidikan dan kepala sekolah merespons bahwa mereka akan menyampaikan kepada pimpinan tentang pentingnya menyediakan guru agama hindu di setiap sekolah yang memiliki siswa beragama hindu bekerja sama dengan pura setempat ungkapnyaselain itu ia menegaskan bullying sekecil apa pun tidak boleh ditoleransi dan harus ditangani dengan serius menyebutkan nama orang tua siswa dalam bentuk lelucon juga harus dilarangselanjutnya august menyerahkan kasus ini kepada pihak kepolisian untuk mengungkap apa yang sebenarnya terjadi dan memastikan langkahlangkah yang tepat diambil untuk melindungi keselamatan semua siswasebelumnya seorang siswa smp di jakarta nekat loncat dari lantai  gedung sekolah aksi tersebut dilakukan lantaran diduga korban merasa dijauhi oleh temantemannya kapolsek tebet kompol murodih mengatakan peristiwa itu terjadi pada senin  siang mulanya saat jam istirahat korban meminta temantemannya keluar dari kelas tak berselang lama korban membuka jendela dan melompat saat membuka jendela korban dan teman korban sempat teriak melarang korban untuk lompat namun tidak dihiraukan korban langsung melompat ke luar jendela saat melompat korban sempat tersangkut di genteng lantai  gedung kemudian jatuh ke lantai  kata murodih saat dihubungi senin  berdasarkan penyelidikan sementara sempat terjadi perselisihan antara korban dan temannya akibat perselisihan itu korban merasa dijauhi oleh temantemannya pernah terlibat adu omongan dengan teman korban yang seakanakan membuat korban disalahkan karena melarang salat jumat akibat kejadian tersebut korban merasa dijauhi oleh teman korban dan permasalahan ini tidak pernah diceritakan ke guru bp atau guru lain ujarnya hal tersebutlah yang menjadi pemicu korban nekat melakukan aksinya tersebut korban masih selamat usai melompat dari ketinggian,teman,3
"bejat pria di jakpus perkosa anak tiri saat istri kerja cuci baju seorang pria di kemayoran jakarta pusat jakpus berulangkali memperkosa anak tirinya saat sang ibu tengah pergi bekerja pelaku mengancam akan mencelakai korban agar tidak melapor tersangka modusnya ketika istrinya sedang bekerja seharihari sebagai petugas cuci baju ketika tidak ada di rumahnya si pelaku melakukan persetubuhan dengan anaknya ungkap kanit ppa polres metro jakarta pusat iptu ari muratno dalam jumpa pers di mapolres metro jakarta pusat senin  ari menyebut pelaku telah melakukan aksi bejatnya berulangkali pemerkosaan ini dilakukan sejak november  hingga desember 



perkosaan itu dari umur dia sd di tahun  dan terakhir  bulan desember kata arimulanya pelaku mengimingimingi korban dengan hadiah uang senilai rp  bila menuruti kemauannya pelaku juga mengancam akan menyakiti korban bila melapor ke ibu atau adiknya imingiming dikasih uang dan diancam dikasih uang sekitar rp  kata ari kalau dia melaporkan ke ibunya akan dicelakailah jadi memang setelah itu dikasih rp  diancam kalau melapor ibunya atau adiknya sambungnya pelaku melakukan aksi bejatnya saat sang istri sedang tidak di rumah atau tertidur jadi dengan caranya itu dia lakukan pada saat di jam malam ketika ibunya korban sedang tertidur dan jam sore ketika ibunya ini sedang melakukan pekerjaan cuci baju di tetangganya katanya polisi telah menangkap dan menahan pelaku ia disangkakan pasal  d juncto pasal  danatau pasal  e juncto pasal  uu ri nomor  tahun  tentang perlindungan anak danatau pasal  uu ri nomor  tahun  danatau pasal  uu ri nomor  tahun  dengan ancaman pidana kurungan di atas  tahun",keluarga,0
bejat pelatih paskibraka di surabaya setubuhi anak didiknya polisi menangkap seorang pelatih paskibraka berinisial aa di surabaya pria berusia  tahun itu diduga menyetubuhi anak didiknya sendiri kasat reskrim polrestabes surabaya akbp hendro sukmono mengatakan pihaknya langsung memburu keberadaan aa usai mendapat laporan polisi pada sabtu benar aa sudah diamankan kata hendro saat dikonfirmasi detikjatim jumat  data yang diperoleh detikjatim menyebut kasus persetubuhan ini bermula pada jumat  saat aa janjian dengan korban untuk diajari teknik baris berbaris mereka janjian bertemu di kafe ternyata tanpa sepengetahuan korban aa sudah memesan hotel yang berada satu area dengan kafe tersebutlalu pada sabtu  aa datang ke palacio sky cafe di jalan nginden semolo kecamatan sukolilo surabaya tempat itu juga mempunyai hotel sementara korban datang ke lokasi sekitar pukul  wibawalnya pelaku memberi makanan dan minuman untuk korban korban kemudian dicekoki miras hingga telerpelaku kemudian membawa korban masuk kamar hotel nomor dua di lantai  saat korban tak sadar itu pelaku langsung menyetubuhinyakorban kemudian sadar dalam kondisi tak berpakaian di dekat pelaku korban yang kaget kemudian berteriakteriak teriakannya lalu didengar tenaga cleaning service hingga ia dibantu untuk keluar dari kamar tersebutusai kejadian korban melaporkan aksi persetubuhan ini ke polisi polisi langsung memburu keberadaan aa setelah menerima laporan kanit ppa sat reskrim polrestabes surabaya akp rina shanti nainggolan mengatakan aa dibekuk  hari usai menerima laporan itu senin  aa kami amankan ujarnya tak hanya mengamankan aa polisi juga menyita  set pakaian milik korban dan  set pakaian milik aa sebagai barang bukti akibat ulahnya aa dijerat dengan pasal  uu ri nomor  tahun  terkait persetubuhan terhadap anak,tenaga pendidik,2
biadab ayah perkosa anak tiri lalu ditinggalkan di tengah hutan seorang ayah tiri di tulungagung ditangkap polisi karena memperkosa anak tirinya di tengah hutan pelaku meninggalkan korban dan kabur ke luar kota kapolres tulungagung akbp teuku arsya khadafi mengatakan pelaku adalah sd  warga desa kayunan plosoklaten kabupaten kediri sedangkan korban berusia  tahun santriwati di salah satu pondok pesantren di tulungagung pelaku kami tangkap di tempat kosnya di kecamatan pagu kabupaten kediri kata arsya kepada wartawan kamis  kejadian itu bermula pada  agustus  pelaku menjemput korban di pondok pesantren dengan alasan neneknya sedang sakit selanjutnya pelaku membonceng korban dengan sepeda motor menuju rumah di kecamatan sendang namun saat sampai di hutan pinus desa kedoyo kecamatan sendang pelaku menghentikan sepeda motor dengan alasan mau bung air kecil jelasnya tak berselang lama pelaku kembali menghampiri anak tirinya yang duduk di atas sepeda motor dan langsung melakukan pemukulan dari arah belakang hingga terjatuh pelaku kemudian mencekik leher korban hingga pingsan dan melakukan upaya pemerkosaan setelah kejadian itu pelaku meninggalkan begitu saja korban di hutan imbuhnya kanit perlindungan perempuan dan anak satreskrim polres tulungagung ipda fatahillah aslam mengatakan usai ditinggal oleh ayah tirinya korban berusaha pulang ke rumah dengan berjalan ngesot dia sempat pingsan dua kali kemudian saat sampai di kampung sekitar pukul  pagi ada warga yang tahu awalnya dikira hantu karena jalannya ngesot tapi setelah mengetahui adalah orang warga langsung memberikan pertolongan kata fatahillah aslam setelah menerima laporan tersebut satreskrim polres tulungagung langsung bergerak melakukan upaya penyelidikan pelaku diketahui berpindahpindah tempat untuk menyembunyikan diri pada akhir bulan januari kami berhasil menangkap pelaku di tempat kos di kediri imbuhnya akibat kasus ini tersangka dijerat undangundang perlindungan anak dengan ancaman hukuman maksimal  tahun penjara,keluarga,0
ayah bejat cabuli anak kandung masih sd setelah ditinggal istri ke hong kong seorang ayah di mataram nusa tenggara barat ntb ikp  diduga mencabuli anak kandungnya yang masih berusia  tahun pelaku mencabuli anaknya setelah ditinggal istrinya bekerja di hong kong sejak mei  pelaku ini sempat mencium bibir korban meraba payudara di kediamannya kata kasat reskrim polresta mataram kompol i made yogi purusa utama rabu  ikp bahkan menyuruh anak perempuannya yang masih sd itu beraksi sensual di depannya untuk memuaskan nafsunya aksi pencabulan itu terjadi sejak ibu korban pergi ke hong kong pada mei hingga desember  untuk menjadi pekerja migran indonesia pmi pelaku juga pernah meminta korban berhubungan intim tapi korban menolak katanya tak tahan dengan kelakuan ayahnya korban melaporkan kejadian tersebut selasa  pelaku sudah kami amankan di unit ppa polresta mataram kami sudah tetapkan sebagai tersangka kata yogi,keluarga,0
ditangkap petugas pelarian  tahun ayah pemerkosa anak tiri berakhir pelarian selama empat tahun seorang ayah berinisial at yang tega memerkosa anak tirinya di kecamatan fatuleu kabupaten kupang nusa tenggara timur ntt berakhir at akhirnya ditangkap oleh kejaksaan tinggi kejati ntt kami tangkap tersangka di bandara el tari kupang pada senin  sekitar pukul  wita ujar asisten intelijen asintel kejati ntt bambang dwi murcolono saat konferensi pers di kejati ntt senin  pantauan detikbali di kejati ntt at langsung dibawa dengan mobil tahanan kejati ntt ke lembaga pemasyarakatan lapas kelas iia kupang untuk menjalani masa kurungannya sebelumnya at dinyatakan bersalah berdasarkan putusan pengadilan negeri pn oelamasi pada  agustus  ia terbukti telah melakukan tindak pidana ancaman kekerasan dan persetubuhan secara paksa terhadap anak tirinya atas perbuatannya at dijatuhi hukuman pidana penjara selama  tahun dengan denda rp  juta jika tidak dibayarkan maka denda diganti dengan pidana kurungan selama sembilan bulan namun at melakukan upaya kasasi di mahkamah agung ma atas putusan itu karena masa penahanannya telah selesai maka at dibebaskan demi hukum jadi saat putusan  tahun itu dilakukan upaya banding namun karena masa penahanannya sudah selesai maka dibebaskan demi hukum dari situ baru dia melarikan diri ke jambi tutur bambang kejaksaan negeri kejari oelamasi kemudian menetapkan at masuk dalam daftar pencarian orang dpo setelah kabur kejari oelamasi sudah melakukan pemanggilan sebanyak tiga kali untuk dilakukan eksekusi tetapi at mangkir karena berdasarkan putusan ma nomor  kpidsus tanggal  maret  itu menolak permohonan kasasi terpidana tapi dia sudah melarikan diri selama jadi dpo terpidana bekerja sebagai buruh bangunan di jambi imbuhnya,keluarga,0
ayah pemerkosa anak kandung di cakung terancam maksimal  tahun penjara polisi memastikan ancaman hukuman berat untuk pria di cakung jakarta timur yang memerkosa anak kandung polres metro jaktim menjerat pelaku al alias b dengan pidana  tahun penjara menurut kapolres metro jakarta timur kombes nicolas ary lilipaly pihaknya memperberat hukuman kepada pelaku karena pelaku merupakan ayah kandung korban langkah memperberat hukuman itu disebut sesuai dengan aturan yang berlaku ancaman pidana karena anak kandung diperberat sepertiga dari hukuman maksimal  tahun menjadi  tahun karena dilakukan ayah kandung maka ditambah sepertiganya jadi  tahun penjara jelas nicolas senin  nicolas menjelaskan pelaku juga sempat mengancam korban agar tak menceritakan perbuatan bejatnya kasus ini pun baru terungkap ketika korban mengeluh mengidap penyakit kelamin anaknya diancam tidak boleh cerita kepada ibunya kalau cerita ibunya diancam dibunuh korban anak perempuan terindikasi yang bersangkutan mengalami menderita penyakit kelamin dari situlah baru ditanya ibunya dan yang bersangkutan mengakui disetubuhi ayah kandungnya ungkapnya sebelumnya polres metro jaktim menetapkan al alias b sebagai tersangka kasus pemerkosaan pelaku al alias b memerkosa anak kandungnya saat masih berusia delapan tahun,keluarga,0
pengakuan ayah di cakung pemerkosa anak kandung  kali setubuhi putrinya seorang ayah di cakung jaktim berinisial al alias b mengaku sudah tiga kali memerkosa anak kandungnya aksi al alias b dilakukan saat putrinya masih berusia  tahun hal itu diungkapkan oleh kapolres metro jakarta timur kombes nicolas ary lilipaly dalam konferensi pers senin  nicolas mengatakan kasus pemerkosaan itu terjadi sejak  hingga juni  anak kandungnya datang kepada bapaknya lalu dia melucuti pakaian anaknya dan menyetubuhi anaknya saat itu anaknya masih  tahun dia mengakui melakukan itu sebanyak  kali kata nicolas menurut nicolas korban anak tak bisa melaporkan aksi bejat ayah kandungnya sebab al alias b mengancam akan membunuh ibunya anaknya diancam tidak boleh cerita kepada ibunya kalau cerita ibunya diancam dibunuh ungkapnya sementara itu al alias b mengaku bersalah telah melakukan perbuatan bejat kepada anak kandungnya sendiri dia mengaku berbuat khilaf hingga menularkan penyakit kelamin ke korban saya nggak tahu saya bersalah pak kata al alias b kini pelaku ditahan oleh polres metro jakarta timur polisi menjerat al alias b dengan pasal  d jo  ayat  dan ayat  uu  tahun  tentang penetapan perppu no  tahun  tentang perubahan kedua atas uu  tahun  tentang perlindungan anak dengan hukuman maksimal  tahun penjara ditambah sepertiga sehingga menjadi  tahun penjara,keluarga,0
ayah di cakung perkosa anak kandung hingga korban alami penyakit kelamin seorang ayah di cakung jaktim berinisial al alias b tega memerkosa anak kandungnya yang masih di bawah umur polisi menyampaikan bahwa kasus itu terungkap saat korban mengeluh mengalami penyakit kelaminkapolres metro jakarta timur kombes nicolas ary lilipaly menjelaskan pelaku al alias b memerkosa anak kandungnya saat berusia  tahun aksi bejat itu dilakukan pelaku karena pelaku masih menginginkan mantan istrinya pelaku al dan b diketahui telah bercerai dengan istrinya pada  adapun kejadian pemerkosaan ayah kepada anak kandungnya dilakukan pada  ibu dan bapak berpisah di  pada  anak kandungnya datang kepada bapaknya lalu dia melucuti pakaian anaknya dan menyetubuhi anaknya saat itu anaknya masih  tahun jadi karena tertarik ibunya anaknya jadi sasaran kata nicolas senin  nicolas mengatakan kasus itu terungkap ketika korban anak mengeluh sakit saat ditanya oleh ibunya anak tersebut mengakui telah diperkosa oleh ayah kandungnya sendiri korban anak perempuan terindikasi yang bersangkutan mengalami menderita penyakit kelamin dari situlah baru ditanya ibunya dan yang bersangkutan mengakui disetubuhi ayah kandungnya jelasnya korban tidak hamil yang bersangkutan mengalami penyakit kelamin dan sekarang dalam perlindungan lembaga perlindungan katanya,keluarga,0
bejat ayah di padang cabuli anak kandung berulang kali seorang ayah di padang sumatera barat berinisial sb  ditangkap polisi karena mencabuli putri kandungnya aksi bejat itu dilakukan pelaku diduga karena kecanduan film porno pelaku barusan ditangkap sekira pukul  wib tadi dia ditangkap di rumahnya tampa ada perlawanan saat ini dia sudah mengakui perbuatannya dan sudah ditetapkan tersangka kata kasi humas polresta padang ipda yanti delfina kepada detiksumut minggu  yanti mengatakan aksi bejat itu dilakukan pelaku sejak anaknya berusia  tahun di rumahnya di kecamatan lubuk kilangan kota padang sementara saat ini korban sudah berumur  tahun kemudian aksi pelaku terbongkar usai korban melaporkan kejadian yang menimpanya pada sang ibu mendengar kabar tersebut ibu korban tidak terima melaporkan sang suami ke polresta padang aksinya terbongkar usai putrinya itu mengeluh dan melaporkan ulah cabul ayahnya pada sang ibu mendengar kabar itu sang ibu yang tidak terima melaporkan pada kami laporan masuk sejak kemarin jadi mengetahui pelaku ada di rumah kami langsung membekuknya barusan jelasnya saat ini pelaku masih kami periksa lebih lanjut karena keterangan yang bersangkutan melakukan itu karena kecanduan film porno sementara untuk korban juga sudah melakukan visum dan keterangan saksi juga sudah kami mintasambungnya atas dari perbuatannya pelaku dijerat dengan pasal  kuhp dia diancam dengan kurungan paling lama  tahun penjara,keluarga,0
ulah biadab ayah di soppeng aniaya  anaknya hingga  bayinya tewas digorok seorang ayah berinisial ar  di kabupaten soppeng sulawesi selatan sulsel tega menganiaya  anaknya hingga satu di antaranya yang masih bayi tewas ar bahkan nekat mengakhiri hidupnya usai membunuh anaknya peristiwa itu terjadi di dusun sanuale desa marioritenga kecamatan marioriwawo soppeng pada sabtu  sekitar pukul  wita korban tewas berinisial ma yang masih berusia  bulan anak bungsunya dianiaya oleh pelaku dengan menggerek leher dan menebas pipi korban menggunakan parang kata kapolres soppeng akbp yusuf usman kepada detiksulsel sabtu  dua anak lainnya inisial mi  dan aa  juga mengalami tindak kekerasan dari ayahnya sendiri ar menganiaya kedua anaknya dengan cara ditamparpada saat pelaku sedang menjaga anaknya tibatiba dia ar mengamuk dan menganiaya anak pertama mi dan anak kedua aa dengan cara ditampar tuturnyayusuf mengatakan aksi penganiayaan pelaku dilakukan secara tibatiba ar tega menganiaya ketiga anaknya saat ditinggal istri pergi ke pasaristrinya ke pasar waktu kejadian paparnya mirisnya pelaku mengakhiri hidupnya sendiri usai menganiaya ketiga anaknya pelaku bunuh diri usai membunuh anaknya katanya pelaku nekat menenggak racun hingga memotong urat nadinya ar sempat dilarikan ke rumah sakit namun nyawanya tidak tertolong itu diperkuat setelah menjalani proses autopsi bahwa betul terdapat racun di tubuh ar jelas yusuf yusuf menambahkan kedua anak korban mi dan aa dilarikan ke puskesmas goarie keduanya mengalami luka lebam di bagian muka kedua anaknya yang sempat melarikan diri dirawat di puskesmas goarie sementara anak bayi yang berusia  bulan berada di rumah duka untuk dikebumikan imbuhnya sementara jasad ar dibawa ke kampung saudaranya di desa sengeng palie kecamatan lamuru pasalnya keluarga istri pelaku tidak mau menerima jenazahnya di kebumikan di lamuru karena tidak diterima sama keluarganya istrinya makanya langsung dibawa ke lamuru ini terang yusuf kasus ini masih dalam penyelidikan polisi namun yusuf mengatakan pelaku diduga merupakan orang dalam gangguan jiwa odgjpelaku memiliki riwayat orang dalam gangguan jiwa itu berdasarkan rekam medik imbuhnya,keluarga,0
 pelaku bullying siswi smp di bogor ditetapkan anak berhadapan dengan hukum polisi menyampaikan perkembangan pemeriksaan dua pelaku perundungan bullying siswi smp di bojonggede kabupaten bogor jawa barat keduanya telah ditetapkan sebagai anak yang berhadapan dengan hukum status tersangka untuk anak sudah ditetapkan sebagai pelaku abh anak yang berhadapan dengan hukum kata kasat reskrim polres metro depok kompol suardi jumaing kepada wartawan sabtu suardi mengatakan keduanya dijerat dengan undangundang perlindungan anak keduanya terancam maksimal hukuman penjara  tahun  bulan sebagaimana diatur dalam pasal  undangundang nomor  tahun  tentang perubahan atas undangundang nomor  tahun  tentang perlindungan anak dengan ancaman hukuman paling lama  tahun  bulan ujarnya sebelumnya polisi mengungkap bullying itu dipicu tuduhan menyebar fitnah polisi mengatakan korban inisial k dituduh menyebarkan fitnah tentang salah satu pelaku dengan pacar teman korban fitnah pemicunya jadi fitnahnya itu ya korban suka menceritakan kejelekankejelekan pelaku kemudian kaitannya dengan cowok pacar kata kasat reskrim polres metro depok kompol suardi jumaing kepada wartawan suardi menyebut korban bertujuan untuk memihak temannya sebab teman korban kata dia tengah bersinggungan dengan pelaku mengenai masalah pasangan atau pacar jadi korban ini punya teman pacaran sama si pacarnya pelaku si korban ini menceritakan jadi memang ada narasi berebut pacar tapi bukan sama korban tetapi temannya korban ungkap suari nah korban ini menceritakan kaitannya dengan pacar itu jadi kalau dibilang berebut ya berebut tapi bukan sama si korban tapi sama temannya korban lanjut dia,teman,3
bocah sd di dompu cabuli anak  tahun tetangganya saat nonton tv di seorang bocah sekolah dasar sd di kecamatan kempo dompu nusa tenggara barat ntb diduga mencabuli anak perempuan berusia lima tahun yang merupakan tetangganya sendiri peristiwa itu terjadi saat mereka menonton televisi kamis  kini di sudah ditangkap polisi dan diserahkan ke unit perlindungan perempuan dan anak ppa polres dompu kejadiannya pada kamis  sore pelaku sudah kami tangkap pada jumat  pagi dan diserahkan ke unit ppa polres kata kapolsek kempo ipda jubaidin kepada detikbali sabtu  jubaidin mengungkapkan awalnya korban dan pelaku tengah menonton televisi di rumah korban saat itu tidak ada siapapun di sana kecuali mereka berdua pelaku dan korban merupakan tetangga dekat yang sudah biasa menonton di rumah korban ujarnya di tengah suasana sepi itu muncul hasrat pelaku untuk berbuat tidak senonoh kepada korban di lantas melucuti semua pakaian korban dan berusaha menindihnya tapi tidak berhasil beruntung aksi pelaku disaksikan oleh seorang anak lain yang hendak ikut menonton televisi mengetahui ada yang melihat di kemudian kabur meninggalkan korban yang tanpa pakaian tak berselang lama anak yang melihat perbuatan di itu kemudian menceritakan peristiwa tersebut kepada orang tuanya informasi terkait kejadian itu selanjutnya diteruskan kepada orang tua korbandugaan pencabulan itu lantas dilaporkan ke polres dompu tak butuh waktu lama polisi lalu mengamankan di,teman,3
