Berita,Label,Category_id
"['bocah', 'smp', 'cabul', 'anak', 'tk', 'jaktim', 'korban', 'ancam', 'tonjok', 'lapor', 'polisi', 'aman', 'remaja', 'smp', 'inisial', 'sh', 'duga', 'cabul', 'anak', 'perempuan', 'duduk', 'bangku', 'taman', 'kanakkanak', 'tk', 'pinggir', 'kali', 'ciracas', 'jakarta', 'timur', 'korban', 'terima', 'ancam', 'laku', 'laku', 'cari', 'ikan', 'pancing', 'kali', 'rumah', 'sekitar', 'rumah', 'laku', 'korban', 'main', 'teman', 'laku', 'panggil', 'korban', 'leceh', 'seksual', 'kapolres', 'metro', 'jakarta', 'timur', 'kombes', 'polisi', 'nicolas', 'ary', 'lilipaly', 'wartawan', 'kamis', 'laku', 'ancam', 'korban', 'memberitahukan', 'laku', 'orang', 'tua', 'korban', 'laku', 'ancam', 'tonjok', 'korban', 'mimisan', 'laku', 'ancam', 'korban', 'memberitahukan', 'orang', 'tua', 'korban', 'korban', 'memberitahukan', 'laku', 'tonjok', 'korban', 'mimisan', 'awas', 'bilang', 'mama', 'tonjok', 'mimisan', 'saksi', 'jauh', 'video', 'teriak', 'sidik', 'laku', 'aku', 'kali', 'aksi', 'laku', 'tetangga', 'korbankorban', 'laku', 'tetangga', 'kali', 'korban', 'imbuh', 'kapolsek', 'ciracas', 'kompol', 'agung', 'ardiansyah', 'konfirmasi', 'peristiwa', 'orang', 'tua', 'korban', 'lapor', 'polres', 'metro', 'jakarta', 'timurinfonya', 'keluarga', 'korban', 'lapor', 'polres', 'duga', 'laku', 'umur', 'tangan', 'khusus', 'agung', 'hubung', 'rabu', 'hubung', 'pisah', 'kasi', 'humas', 'polres', 'metro', 'jakarta', 'timur', 'akp', 'lina', 'yuliana', 'tangan', 'unit', 'ppa', 'laku', 'diamankansudah', 'tangan', 'unit', 'ppa', 'satreskrim', 'polres', 'metro', 'jakarta', 'timur', 'anak', 'laku', 'abh', 'aman']",teman,3
"['aku', 'pilu', 'anak', 'korban', 'cabul', 'ayah', 'kandung', 'kakak', 'paman', 'aku', 'pilu', 'anak', 'perempuan', 'surabaya', 'korban', 'cabul', 'ayah', 'paman', 'korban', 'perkosa', 'kakak', 'kandung', 'aksi', 'asusila', 'korban', 'duduk', 'kelas', 'sd', 'korban', 'duduk', 'kelas', 'smp', 'bertahuntahun', 'korban', 'diam', 'laku', 'keluarga', 'ancam', 'laku', 'korban', 'takut', 'cerita', 'keluarga', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'selasa', 'januari', 'korban', 'berani', 'lapor', 'ibu', 'alat', 'vital', 'sakit', 'sayang', 'ibu', 'daya', 'alami', 'sakit', 'stroke', 'korban', 'cerita', 'adik', 'tante', 'korban', 'inisial', 'sn', 'lapor', 'polisi', 'ibu', 'diberitahu', 'korban', 'tanggal', 'januari', 'ibu', 'sakit', 'tanggal', 'januari', 'lapor', 'damping', 'tante', 'adik', 'korban', 'hendro', 'korban', 'tinggal', 'keluarga', 'rumah', 'lantai', 'camat', 'tegalsari', 'rumah', 'huni', 'paman', 'bibi', 'saudara', 'sepupu', 'bibi', 'korban', 'sn', 'jadi', 'kandung', 'korban', 'ar', 'langsung', 'bawa', 'putri', 'rumah', 'nenek', 'salah', 'rusunawa', 'surabaya', 'ar', 'lapor', 'suami', 'anak', 'lakilakinya', 'paman', 'korban', 'polisi', 'empat', 'laku', 'tangkap', 'korban', 'larang', 'laku', 'temu', 'korban', 'trauma', 'alami', 'korbanmeskipun', 'alami', 'trauma', 'korban', 'lanjut', 'sekolah', 'atas', 'situasi', 'temanteman', 'guru', 'kemarin', 'bolos', 'panggil', 'polisi', 'periksa', 'sekolah', 'anak', 'tutup', 'luka', 'pendam', 'senyum', 'sn', 'suami', 'sn', 'mi', 'paman', 'korban', 'korban', 'alami', 'trauma', 'akibat', 'buat', 'cabul', 'keluarga', 'ketemu', 'laku', 'nggak', 'hasil', 'runding', 'trauma', 'korban', 'istri', 'tutup', 'akses', 'temu', 'korban', 'mi', 'temu', 'detikjatim', 'sabtu', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'hendro', 'sukmono', 'cabul', 'kakak', 'korban', 'perkosa', 'perkosa', 'kaliuntuk', 'kakak', 'tubuh', 'korban', 'kali', 'kelas', 'sd', 'kelas', 'smp', 'hendro', 'cabul', 'perkosa', 'kakak', 'sangka', 'mabuk', 'miras', 'tanggal', 'januari', 'mna', 'cabul', 'beber', 'hendro', 'hendro', 'sangka', 'aksi', 'bejat', 'masingmasing', 'bahas', 'temu', 'keluarga', 'cabul', 'bersamasama', 'berbedabeda', 'bahas', 'hendro', 'aksi', 'cabul', 'keluarga', 'kota', 'pahlawan', 'keri', 'anak', 'perempuan', 'usia', 'cabul', 'ayah', 'kandung', 'kakak', 'kandung', 'orang', 'paman', 'empat', 'sangka', 'ayah', 'korban', 'me', 'kakak', 'korban', 'mna', 'paman', 'i', 'mr', 'kakak', 'korban', 'mna', 'satusatunya', 'laku', 'perkosa', 'korban']",keluarga,0
"['anak', 'rasa', 'sakit', 'akibat', 'siksa', 'gel', 'anak', 'korban', 'aniaya', 'ibu', 'aca', 'bawa', 'shelter', 'rumah', 'aman', 'milik', 'pemkot', 'surabaya', 'korban', 'huni', 'shelter', 'kepala', 'dinas', 'daya', 'perempuan', 'lindung', 'anak', 'kendali', 'duduk', 'keluarga', 'rencana', 'dpappkb', 'surabaya', 'ida', 'widayati', 'gel', 'huni', 'shelter', 'mei', 'lapor', 'keras', 'anak', 'kandung', 'datang', 'rumah', 'korban', 'lawan', 'keras', 'anak', 'rentet', 'anak', 'keras', 'ibu', 'lapor', 'camat', 'tambaksari', 'keras', 'anak', 'rumah', 'korban', 'ramai', 'ibu', 'ibu', 'sikeras', 'anak', 'apain', 'anak', 'bilang', 'gitu', 'gitu', 'sakit', 'ibu', 'ida', 'rabu', 'dpa', 'hasil', 'bawa', 'anak', 'janji', 'sesuai', 'ibu', 'gel', 'tinggal', 'rumah', 'aman', 'sekolah', 'beraktifitas', 'anak', 'ceriapihaknya', 'batas', 'ibu', 'tengok', 'anak', 'temu', 'kali', 'ketemu', 'gel', 'pergi', 'tinggal', 'ibu', 'lagisekitar', 'anak', 'tinggal', 'rumah', 'aman', 'si', 'anak', 'asuh', 'halang', 'hak', 'asuh', 'anak', 'janji', 'keras', 'lepas', 'anak', 'janji', 'sekolah', 'gel', 'rumah', 'aman', 'dpa', 'pantau', 'kembang', 'langsung', 'rumah', 'langsung', 'sekolah', 'ida', 'anakanak', 'titip', 'rumah', 'aman', 'sekolah', 'lokasi', 'dekat', 'guru', 'kepala', 'sekolah', 'nilai', 'ubah', 'siswa', 'dpakarena', 'gel', 'sekolah', 'rum', 'aman', 'pantau', 'guru', 'tinggal', 'kandung', 'pekan', 'guru', 'kepala', 'sekolah', 'dpa', 'beres', 'gel', 'sekolah', 'pakai', 'masker', 'buka', 'bibir', 'penuh', 'luka', 'sekolah', 'suruh', 'ibu', 'kumur', 'pakai', 'air', 'panas', 'esok', 'hari', 'gel', 'sekolah', 'sekolah', 'jalan', 'tahan', 'sakit', 'cerita', 'guru', 'luka', 'pundak', 'penuh', 'luka', 'kulit', 'cerita', 'tangan', 'ikat', 'siram', 'air', 'panas', 'mama', 'telat', 'bersih', 'kandang', 'cerita', 'ida', 'uptd', 'bawa', 'anak', 'polrestabes', 'sidik', 'kondisi', 'gel', 'uptd', 'urus', 'lapor', 'spkt', 'sidik', 'langsung', 'ambil', 'ibu', 'langsung', 'tahan', 'ida', 'sebut', 'gel', 'keras', 'salah', 'anak', 'terima', 'siksa', 'ibu', 'pokok', 'salah', 'hukum', 'telat', 'bangun', 'suruh', 'dikit', 'hukum', 'hukum', 'ya', 'telat', 'bangun', 'dinyunyuk', 'sudut', 'rokok', 'salah', 'tusuk', 'gunting', 'kulit', 'dinyunyuk', 'catokan', 'ibu', 'nggak', 'nggenah', 'ibu', 'pandu', 'karaoke', 'tatto', 'lidah', 'tindik', 'gel', 'aman', 'shelter', 'rasa', 'keras', 'ibu', 'sekolah', 'main', 'layak', 'anak', 'usia', 'ceria', 'kait', 'psikologi', 'gel', 'dpa', 'damping', 'kondisi', 'baikbaik', 'antisipasi', 'trauma', 'tunda', 'mana', 'dendam', 'muncul', 'nyaman', 'anak', 'apaapa', 'tidur', 'ga', 'tidur', 'pundak', 'sakit', 'fisik', 'rasa', 'usia', 'anak', 'ga', 'butuh', 'trik', 'psikolog', 'beber']",keluarga,0
"['anak', 'bela', 'siksa', 'nakal', 'gel', 'alami', 'siksa', 'ibu', 'aca', 'bocah', 'sd', 'bela', 'siksa', 'hadap', 'polisi', 'gel', 'sebut', 'ibu', 'salah', 'gel', 'aku', 'sayang', 'ibunyakasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'hendro', 'sang', 'anak', 'salah', 'ibu', 'gel', 'sayang', 'ibu', 'berkalikali', 'alami', 'keras', 'prihatin', 'si', 'anak', 'salah', 'salah', 'mama', 'nggak', 'salah', 'si', 'anak', 'bilang', 'sidik', 'sayang', 'mama', 'nakal', 'hendro', 'detikjatim', 'selasa', 'nada', 'kepala', 'dinas', 'daya', 'perempuan', 'lindung', 'anak', 'kendali', 'duduk', 'keluarga', 'rencana', 'dpappkb', 'surabaya', 'ida', 'widayati', 'benar', 'gel', 'bela', 'ibu', 'hadap', 'polisi', 'ya', 'kadang', 'sayang', 'kadang', 'digituin', 'siksa', 'takut', 'temanteman', 'damping', 'proses', 'hukum', 'bukti', 'keras', 'fisik', 'fisik', 'anak', 'tatag', 'kuat', 'banget', 'nggak', 'nang', 'ida', 'gadis', 'cilik', 'anak', 'turut', 'ibu', 'anak', 'berani', 'lawan', 'perintah', 'ibu', 'sakit', 'bukti', 'kumur', 'air', 'didih', 'sang', 'ibuanak', 'nurut', 'banget', 'nggak', 'berani', 'ngelawan', 'suruh', 'kemu', 'kumur', 'air', 'didih', 'sekolah', 'pakai', 'masker', 'untung', 'sekolah', 'masker', 'buka', 'luka', 'mulut', 'cerita', 'sakit', 'baju', 'buka', 'lontok', 'lepuh', 'kulit', 'ida', 'dapat', 'bekas', 'luka', 'sd', 'negeri', 'gel', 'sekolah', 'lapor', 'duga', 'aniaya', 'murid', 'lapor', 'temu', 'dpappkb', 'ida', 'uptd', 'rumah', 'aman', 'shelter', 'anak', 'kelola', 'dinsos', 'surabaya', 'lapor', 'polisi', 'ungkap', 'gel', 'kerap', 'alami', 'buat', 'keras', 'kandung', 'tinggal', 'manyar', 'tirtoyoso', 'selatan', 'viii', 'surabaya', 'rumah', 'gel', 'asuh', 'ibu', 'tinggal', 'kasih', 'ida', 'sebut', 'ayah', 'gel', 'rimba', 'gel', 'tinggal', 'pacar', 'ibu', 'ayah', 'kandung', 'siram', 'air', 'panas', 'paksa', 'kumur', 'air', 'didih', 'gigi', 'cabut', 'tang', 'gel', 'kerap', 'keras', 'berbedabeda', 'kali', 'aca', 'ibu', 'anggap', 'bocah', 'salah', 'ibu', 'sakit', 'ya', 'salah', 'anak', 'laku', 'siksa', 'bedabeda', 'tusuk', 'gunting', 'dinyunyuk', 'sundut', 'rokok', 'telat', 'bangun', 'tangan', 'ikat', 'siram', 'air', 'panas', 'didih', 'badan', 'ida', 'bocah', 'perempuan', 'awas', 'tugas', 'dpappkb', 'luka', 'tubuh', 'tangan', 'rawat', 'tugas', 'medis', 'rsud', 'dr', 'soewandhie', 'surabaya', 'jalan', 'rawat', 'inap', 'luka', 'sembuh', 'ida', 'psikolog', 'damping', 'siksa', 'anak', 'ungkap', 'polisi', 'gerak', 'cepat', 'tangkap', 'sang', 'aca', 'aman', 'perempuan', 'polisi', 'sita', 'bukti', 'alat', 'panas', 'air', 'merek', 'mayama', 'alat', 'pukul', 'anjing', 'set', 'seragam', 'sd', 'warna', 'putih', 'merah', 'lainlain', 'buat', 'keji', 'anak', 'kandung', 'aca', 'jerat', 'pasal', 'ayat', 'uu', 'ri', 'nomor', 'pkdrt', 'pasal', 'ayat', 'uu', 'ri', 'nomor', 'ubah', 'uu', 'ri', 'nomor', 'lindung', 'anak', 'ancam', 'penjara']",keluarga,0
"['anak', 'siksa', 'kandung', 'surabaya', 'sekolah', 'sd', 'umur', 'surabaya', 'jawa', 'timur', 'inisial', 'aca', 'tega', 'siksa', 'anak', 'perempuan', 'gel', 'dinas', 'daya', 'perempuan', 'lindung', 'anak', 'kendali', 'duduk', 'keluarga', 'rencana', 'dpappkb', 'surabaya', 'sebut', 'korban', 'sekolah', 'ibu', 'usia', 'tahundilansir', 'detikjatim', 'bocah', 'perempuan', 'nama', 'gel', 'berita', 'duduk', 'bangku', 'kelas', 'sd', 'fakta', 'dasar', 'informasi', 'himpun', 'dpappkb', 'surabaya', 'anak', 'sekolah', 'sd', 'negeri', 'surabaya', 'usia', 'iya', 'sekolah', 'sd', 'negeri', 'kelas', 'nggak', 'sekolah', 'anak', 'kepala', 'dpappkb', 'surabaya', 'ida', 'widayati', 'hubung', 'detikjatim', 'telepon', 'selasa', 'ida', 'sd', 'negeri', 'gel', 'sekolah', 'lapor', 'keras', 'alami', 'korban', 'dpappkb', 'lapor', 'guru', 'kelas', 'gel', 'buka', 'masker', 'mulut', 'luka', 'akibat', 'suruh', 'ibu', 'kumur', 'air', 'didih', 'sekolah', 'untung', 'masker', 'pas', 'suruh', 'buka', 'mulut', 'luka', 'anak', 'keluh', 'sakit', 'pas', 'buka', 'baju', 'melontoh', 'lepuh', 'kulit', 'langsung', 'uptd', 'gimana', 'lapor', 'bawa', 'polrestabes', 'ida', 'hasil', 'dalam', 'dinas', 'ida', 'gel', 'alami', 'buat', 'keras', 'kandung', 'aca', 'keras', 'tinggal', 'surabaya']",keluarga,0
"['anak', 'paksa', 'rekam', 'aksi', 'cabul', 'ayah', 'angkat', 'gegara', 'tuduh', 'fitnah', 'anak', 'umur', 'tasikmalaya', 'korban', 'cabul', 'ayah', 'angkat', 'umur', 'ironis', 'korban', 'paksa', 'rekam', 'aksi', 'cabul', 'anggap', 'fitnah', 'tetangga']",keluarga,0
"['bocah', 'smp', 'cabul', 'anak', 'tk', 'pinggir', 'kali', 'jaktim', 'aman', 'polisi', 'bocah', 'smp', 'lapor', 'cabul', 'anak', 'perempuan', 'duduk', 'bangku', 'taman', 'kanakkanak', 'tk', 'pinggir', 'kali', 'ciracas', 'jakarta', 'timur', 'laku', 'aman', 'polisi', 'postingan', 'edar', 'peristiwa', 'pinggir', 'kali', 'buat', 'rekam', 'warga', 'laku', 'usia', 'siswa', 'smp', 'korban', 'duduk', 'bangku', 'tkkapolsek', 'ciracas', 'kompol', 'agung', 'ardiansyah', 'konfirmasi', 'peristiwa', 'orang', 'tua', 'korban', 'lapor', 'polres', 'metro', 'jakarta', 'timur', 'info', 'keluarga', 'korban', 'lapor', 'polres', 'duga', 'laku', 'umur', 'tangan', 'khusus', 'agung', 'hubung', 'rabu', 'hubung', 'pisah', 'kasie', 'humas', 'polres', 'metro', 'jakarta', 'timur', 'akp', 'lina', 'yuliana', 'tangan', 'unit', 'ppa', 'laku', 'aman', 'tangan', 'unit', 'ppa', 'sat', 'reskrim', 'polres', 'metro', 'jakarta', 'timur', 'anak', 'laku', 'abh', 'aman', 'lina', 'rinci', 'kait', 'polisi', 'rangkai', 'proses', 'lidi']",teman,3
"['pria', 'tasik', 'tega', 'cabul', 'anak', 'angkat', 'kerap', 'ancam', 'pakai', 'golok', 'js', 'warga', 'kabupaten', 'tasikmalaya', 'tega', 'cabul', 'angkat', 'korban', 'kerap', 'ancam', 'laku', 'paksa', 'layan', 'laku', 'bejat', 'laku', 'dasar', 'informasi', 'korban', 'cabul', 'laku', 'duduk', 'bangku', 'kelas', 'sd', 'kelas', 'sd', 'laku', 'aman', 'polisi', 'aman', 'laku', 'cabul', 'anak', 'angkat', 'kelas', 'sd', 'kelas', 'enam', 'sd', 'akp', 'ridwan', 'budiarta', 'kasat', 'reskrim', 'polres', 'tasikmalaya', 'rilis', 'polres', 'tasikmalaya', 'rabu', 'modus', 'laku', 'ancam', 'korban', 'golok', 'laku', 'najam', 'golok', 'biologis', 'tolak', 'anak', 'angkat', 'ancam', 'laku', 'golok', 'ancam', 'tindak', 'keras', 'kerap', 'asah', 'tajam', 'golok', 'anak', 'takut', 'ridwan', 'kapolres', 'tasikmalaya', 'akbp', 'bayu', 'catur', 'prabowo', 'sebut', 'ungkap', 'muncul', 'lapor', 'korban', 'jadi', 'korban', 'berani', 'rekam', 'jahat', 'laku', 'sembunyisembunyi', 'bukti', 'pasal', 'korban', 'keluh', 'tetangga', 'bukti', 'fitnah', 'korban', 'sengaja', 'rekam', 'tindak', 'ayah', 'angkat', 'tujuanya', 'bukti', 'langsung', 'kabur', 'bukti', 'lapor', 'polisi', 'korban', 'berani', 'cerita', 'khawatir', 'ancam', 'ayah', 'angkat', 'akbp', 'bayu', 'laku', 'hidup', 'milik', 'istri', 'cerai', 'miris', 'korban', 'angkat', 'anak', 'laku', 'meni', 'sang', 'istri', 'polisi', 'aman', 'barang', 'bukti', 'pakai', 'korban', 'flashdisk', 'isi', 'rekam', 'video', 'pakai', 'laku', 'golok', 'laku', 'sepi', 'milik', 'pasang', 'yah', 'buat', 'asusila', 'korban', 'jadi', 'lampias', 'sangka', 'bayu', 'sangka', 'ancam', 'pasal', 'pasal', 'uu', 'ri', 'no', 'tindak', 'pidana', 'lindung', 'anak', 'ancam', 'pungkas', 'bayu']",keluarga,0
"['bayar', 'utang', 'rp', 'ribu', 'pria', 'lansia', 'sumbawa', 'perkosa', 'anak', 'asuh', 'pria', 'usia', 'inisial', 'ma', 'camat', 'buer', 'kabupaten', 'sumbawa', 'nusa', 'tenggara', 'barat', 'ntb', 'tangkap', 'polres', 'sumbawa', 'selasa', 'malam', 'pria', 'umur', 'tangkap', 'duga', 'perkosa', 'anak', 'asuh', 'sendirima', 'lancar', 'aksi', 'bejat', 'ancam', 'bunuh', 'korban', 'cerita', 'orang', 'buat', 'iya', 'tangkap', 'aman', 'kemarin', 'malam', 'wita', 'anggota', 'kasat', 'reskrim', 'polres', 'sumbawa', 'iptu', 'regi', 'halili', 'detikbali', 'rabu', 'regi', 'korban', 'inisial', 'my', 'kali', 'tubuh', 'ma', 'oktober', 'jadi', 'ulang', 'kali', 'niat', 'bejat', 'ma', 'awal', 'my', 'bayar', 'utang', 'laku', 'rp', 'ribu', 'ma', 'manfaat', 'sempat', 'perkosa', 'anak', 'asuh', 'korban', 'asuh', 'ma', 'korban', 'berani', 'pinjam', 'uang', 'anggap', 'ma', 'ayah', 'regi', 'selesai', 'tubuh', 'laku', 'ancam', 'bunuh', 'korban', 'cerita', 'sambung', 'regi', 'ungkap', 'my', 'kali', 'tubuh', 'ma', 'kamar', 'mandi', 'rumah', 'korban', 'my', 'seret', 'kamar', 'mandi', 'paksa', 'layan', 'nafsu', 'bejat', 'ma', 'kali', 'lokasi', 'jadi', 'kamar', 'mandi', 'milik', 'orang', 'tua', 'korban', 'bongkar', 'my', 'cerita', 'kakak', 'kandung', 'khawatir', 'sewaktuwaktu', 'ma', 'ajak', 'hubung', 'badan', 'keluarga', 'korban', 'lapor', 'laku', 'polisi', 'sabtu', 'ma', 'ancam', 'pasal', 'ayat', 'jo', 'pasal', 'e', 'undangundang', 'nomor', 'tetap', 'atur', 'perintah', 'ganti', 'undangundang', 'nomor', 'ubah', 'undangundang', 'nomor', 'lindung', 'anak', 'ancam', 'pidana', 'penjara', 'singkat']",pengasuh,1
"['anak', 'korban', 'cabul', 'anggota', 'keluarga', 'aman', 'shelter', 'anak', 'perempuan', 'surabaya', 'korban', 'cabul', 'ayah', 'paman', 'korban', 'perkosa', 'kakak', 'kandung', 'bawa', 'shelter', 'anak', 'korban', 'damping', 'psikolog', 'bantu', 'sembuh', 'traumanyasebelumnya', 'tinggal', 'rusunawa', 'ibu', 'laku', 'keji', 'anggota', 'keluarga', 'bongkar', 'dinas', 'daya', 'perempuan', 'lindung', 'anak', 'kendali', 'duduk', 'keluarga', 'rencana', 'dpappkb', 'surabaya', 'damping', 'psikologi', 'adik', 'korban', 'adik', 'bawa', 'shelter', 'kepala', 'dpappkb', 'surabaya', 'ida', 'widayati', 'hubung', 'detikjatim', 'rabu', 'korban', 'pindah', 'shelter', 'anak', 'korban', 'syok', 'dpa', 'tunggu', 'sang', 'korban', 'nyaman', 'sedia', 'pindah', 'paksa', 'kakak', 'kandung', 'korban', 'laku', 'perkosa', 'adik', 'bawa', 'shelter', 'anak', 'hadap', 'hukum', 'abh', 'shelter', 'direnovasiida', 'sebut', 'besok', 'laku', 'pindah', 'shelter', 'laku', 'perkosa', 'adik', 'kandung', 'umur', 'kakak', 'laku', 'rencana', 'kamis', 'renovasi', 'selesai', 'insyaallah', 'kamis', 'besok', 'polrestabes', 'surabaya', 'tangkap', 'orang', 'cabul', 'anak', 'umur', 'laku', 'keluarga', 'korban', 'ayah', 'kandung', 'inisial', 'me', 'kakak', 'kandung', 'mna', 'paman', 'i', 'mr', 'dasar', 'lidi', 'polisi', 'perkosa', 'kali', 'kakak', 'kandung', 'korban', 'inisial', 'mna', 'korban', 'cabul', 'ayah', 'korban', 'nama', 'me', 'paman', 'korban', 'nama', 'i', 'mr', 'cabul', 'ungkap', 'kandung', 'korban', 'buat', 'bejat', 'suami', 'anak', 'lakilakinya', 'korban', 'polisi', 'laku', 'buat', 'bejat', 'putri', 'periksa', 'saksi', 'lapor', 'korban', 'polrestabes', 'surabaya', 'tetap', 'orang', 'sangka', 'orang', 'tahan', 'laku', 'kakak', 'kandung', 'korban', 'tahan', 'umur', 'aksi', 'asusila', 'korban', 'duduk', 'kelas', 'sd', 'korban', 'duduk', 'kelas', 'smp', 'bertahuntahun', 'korban', 'diam', 'laku', 'keluarga', 'ancam', 'laku', 'korban', 'takut', 'cerita', 'keluarga', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'selasa', 'januari', 'korban', 'berani', 'lapor', 'ibu', 'alat', 'vital', 'sakit', 'sayang', 'ibu', 'daya', 'alami', 'sakit', 'stroke', 'korban', 'cerita', 'adik', 'tante', 'korban', 'inisial', 'sn', 'lapor', 'polisi', 'ibu', 'diberitahu', 'korban', 'tanggal', 'januari', 'ibu', 'sakit', 'tanggal', 'januari', 'lapor', 'damping', 'tante', 'adik', 'korban', 'hendro', 'korban', 'tinggal', 'anggota', 'keluarga', 'rumah', 'lantai', 'camat', 'tegalsari', 'rumah', 'huni', 'paman', 'bibi', 'saudara', 'sepupunyakeempat', 'sangka', 'buat', 'jahat', 'anak', 'perempuan', 'keluarga', 'jerat', 'pasal', 'uu', 'tetap', 'perpu', 'uu', 'ubah', 'uu', 'lindung', 'anak']",keluarga,0
"['kakak', 'cabuliperkosa', 'adik', 'usia', 'bina', 'shelter', 'anak', 'anak', 'usia', 'tegalsari', 'surabaya', 'korban', 'cabul', 'ayah', 'paman', 'kakak', 'korban', 'perkosa', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'kakak', 'korban', 'perkosa', 'inisial', 'mna', 'sangka', 'aku', 'cabul', 'perkosa', 'korban', 'duduk', 'kelas', 'sd', 'aku', 'mna', 'aksi', 'cabul', 'perkosa', 'korban', 'kelas', 'sd', 'smp', 'hendro', 'selasa', 'hendro', 'terang', 'cabul', 'perkosa', 'usia', 'awal', 'mna', 'sangka', 'ayah', 'kandung', 'paman', 'korban', 'cabul', 'kakak', 'kandung', 'tubuh', 'korban', 'kelas', 'sd', 'ayah', 'kandung', 'paman', 'cabul', 'imbuh', 'wakil', 'uptd', 'ppa', 'dpa', 'surabaya', 'lingga', 'mahawa', 'jadi', 'korban', 'takut', 'trauma', 'rumah', 'tangan', 'korban', 'mna', 'lingga', 'polisi', 'bekerjasama', 'dpa', 'pemkot', 'surabaya', 'bina', 'mna', 'kakak', 'kandung', 'korban', 'sekolah', 'titip', 'shelter', 'anak', 'damping', 'lepas', 'mna', 'pulih', 'dampak', 'psikologis', 'korban', 'lingga', 'selasa', 'lingga', 'damping', 'korban', 'penuh', 'psikologis', 'korban', 'normal', 'kembaliuntuk', 'mna', 'lingga', 'bina', 'turut', 'bekerjasama', 'kepolisianmna', 'titip', 'shelter', 'anak', 'bina', 'aksi', 'cabul', 'keluarga', 'kota', 'pahlawan', 'keri', 'anak', 'perempuan', 'usia', 'cabul', 'ayah', 'kandung', 'kakak', 'kandung', 'orang', 'paman', 'empat', 'sangka', 'masingmasing', 'ayah', 'korban', 'me', 'kakak', 'korban', 'mna', 'paman', 'i', 'mr', 'ungkap', 'korban', 'cerita', 'korban', 'terima', 'korban', 'lapor', 'polisi', 'lidi', 'empat', 'sangka', 'jerat', 'polisi', 'pasal', 'uu', 'ri', 'nomor', 'tetap', 'perpu', 'uu', 'ri', 'nomor', 'ubah', 'uu', 'ri', 'nomor', 'lindung', 'anak']",keluarga,0
"['surabaya', 'siksa', 'anak', 'siram', 'air', 'panas', 'gigi', 'cabut', 'pakai', 'tang', 'sungguh', 'bengis', 'aca', 'manyar', 'tirtoyoso', 'selatan', 'viii', 'surabaya', 'usia', 'tega', 'siksa', 'darah', 'daging', 'keras', 'anak', 'bongkar', 'polisi', 'terima', 'lapor', 'januari', 'lapor', 'dpa', 'rawat', 'gel', 'anak', 'aca', 'aca', 'dpa', 'sanggup', 'rawat', 'gel', 'aca', 'alas', 'gel', 'nakal', 'si', 'aca', 'kenal', 'didik', 'anak', 'keras', 'salah', 'kasih', 'sanksi', 'keras', 'beber', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'lansir', 'detikjatim', 'senin', 'dpa', 'lantas', 'rawat', 'gel', 'aca', 'tibatiba', 'putri', 'aca', 'ajak', 'gel', 'pulang', 'gel', 'pulang', 'dpa', 'henti', 'awas', 'dengar', 'kabar', 'gel', 'siksa', 'januari', 'dpa', 'aca', 'keras', 'korban', 'laku', 'kasar', 'siram', 'air', 'panas', 'hendro', 'aca', 'kelit', 'aku', 'kesal', 'kata', 'ulah', 'anak', 'aca', 'cabut', 'gigi', 'anak', 'tang', 'sangka', 'aca', 'keras', 'fisik', 'korban', 'tangan', 'kosong', 'alat', 'suruh', 'korban', 'minum', 'air', 'panas', 'siram', 'korban', 'kulit', 'lepuh', 'laku', 'ikat', 'korban', 'cabut', 'gigi', 'korban']",keluarga,0
