Berita,Label,Category_id
polisi surabaya cabuli anak tiri kapolda jatim pastikan sanksi pidanaetik penyidik polres pelabuhan tanjung perak surabaya telah menahan dan mengamankan oknum polisi berinisial k sebab pria berusia  tahun yang berdinas di polsek sawahan surabaya ini diduga terbukti mencabuli anak tirinya dari informasi yang dihimpun detikjatim k ditahan usai aksi bejatnya mencabuli anak tirinya sejak sd hingga smp bahkan pencabulan ini dilakukan selama  tahun hal itu bermula ketika sang nenek melapor ke polres pelabuhan tanjung perak usai korban menceritakan perbuatan cabul ayah tirinya di tahun  saat itu korban masih duduk di bangku kelas  sd kala itu aksi pencabulan diduga dilakukan di rumah yang berada di kawasan pabean cantian dengan kondisi rumah sepiusai melancarkan aksi bejatnya k nekat mengancam korban supaya tak menceritakan pencabulan ini kepada siapapun merasa aksinya berhasil k mencabuli korban beberapa kali hingga anak tirinya duduk di bangku kelas lantaran tak tahan dengan perlakukan k secara berulang kali korban memberanikan diri untuk bercerita ke neneknya usai mengetahui hal itu si nenek yang tak terima cucunya dicabuli langsung melaporkan k ke polres pelabuhan tanjung perakgayung bersambut laporan polisi itu ditindaklanjuti polisi langsung melakukan serangkaian penyelidikan dan penyidikan termasuk memintai keterangan nenek dan cucunyak lantas ditetapkan sebagai tersangka kemudian ia dibekuk dan ditahan di polres pelabuhan tanjung perak kabid humas polda jatim kombes dirmanto angkat bicara terkait hal itu menurutnya kapolda jatim irjen imam sugianto langsung meminta jajarannya untuk mengusut dan menindak tegas k oknum tersebut akan diberi sanksi etik maupun pidana terkait kasus dugaan asusila yang dilakukan salah satu oknum anggota yang berdinas di salah satu polsek wilayah polrestabes surabaya pak kapolda jatim irjen imam sugianto sudah memerintahkan jajaran untuk menindak tegas oknum anggota yang melakukan pelanggaran tersebut kata dirmanto senin  dirmanto memastikan k tak hanya ditetapkan sebagai tersangka namun juga sudah menjalani penahanan di polres pelabuhan tanjung perak surabaya sekarang k sudah ditahan di rutan polres pelabuhan tanjung perak selanjutnya akan dilakukan pemeriksaan terus kepada yang bersangkutan imbuh diadirmanto menegaskan k tak hanya dijerat sanksi etik polri namun juga mendapat sanksi pidana sesuai uu yang berlaku,keluarga,0
teganya ibu lecehkan anak sendiri karena imingiming belasan juta ibu muda berinisial r di pondok aren tangerang selatan ditetapkan sebagai tersangka usai diduga melecehkan anaknya sendiri yang berusia  tahun wanita berusia  tahun itu tega melecehkan anak kandungnya karena imingiming uang belasan juta rupiah r diamankan polisi setelah menyerahkan diri ke polres tangerang selatan kasus tersebut kini ditangani oleh subdit siber ditreskrimsus polda metro jaya kasus ini mengemuka setelah video pelecehan seksual yang dilakukan r kepada putranya itu viral di media sosial semula dinarasikan pelecehan seksual itu terjadi di larangan kota tangerang selatan usut punya usut aksi pelecehan itu dilakukan r kepada putranya di sebuah kosan di pondok aren tangerang selatan pada juli  kepada polis r mengaku melakukan pelecehan itu karena tergiur imingiming uang rp  jutapolres metro tangerang kota sempat turun tangan menyelidiki kasus tersebut namun setelah diselidiki peristiwa pelecehan itu terjadi di wilayah pondok betung pondok aren tangerang selatankapolres metro tangerang kota kombes zain dwi nugroho mengatakan pelaku menyerahkan diri ke polisi pada minggu  malam pelaku sudah menyerahkan diri sekarang ditangani polda metro kata zain dwi nugroho saat dihubungi detikcom senin penyidik subdit siber ditreskrimsus polda metro jaya telah melakukan pemeriksaan terhadap r wanita tersebut mengaku dirinya melakukan pelecehan karena disuruh seseorang yang dikenalnya melalui facebook menurut pengakuan pelaku yang bersangkutan mengaku disuruh oleh seseorang yang dikenalnya melalui media sosial facebook kata kabid humas polda metro jaya kombes ade ary syam indradi saat dihubungi detikcom senin  berdasarkan keterangan pelaku awalnya pada  juli  dia dihubungi seseorang yang dikenal di facebook dengan nama akun icha shakila icha menawarkan pekerjaan kepada r kemudian pemilik akun facebook icha shakila dpo ini membujuk tersangka untuk mengirimkan foto tanpa busana dengan imingiming akan dikirimkan sejumlah uang karena desakan kebutuhan ekonomi tersangka r mengirimkan foto tanpa busana milik tersangka jelasnyar beralasan dirinya tega melecehkan anaknya sendiri karena tergiur tawaran uang belasan juta dari icha tersangka juga dijanjikan akan dikirim uang sejumlah rp  juta imbuhnya,keluarga,0
kemenpppa korban kasus penganiayaan anak oleh guru di flores mulai membaik kementerian pemberdayaan perempuan dan perlindungan anak kemen pppa memantau kasus penganiayaan yang terjadi pada anak sembilan tahun oleh oknum guru di flores timur nusa tenggara timur kemenpppa memantau kondisi korban setelah terjadinya kasus penganiayaan yang dilakukan pelaku berinisial mgsdeputi bidang perlindungan khusus anak nahar menyayangkan terjadinya tindak kekerasan yang dilakukan oleh oknum guru kepada seorang anak di flores timur apalagi penganiayaan dilakukan di tempat umum yang disaksikan oleh banyak orang hal itu dapat menimbulkan trauma tersendiri kepada anak oleh karenanya kami akan terus mengawal kondisi korban dan memastikan korban mendapatkan pendampingan serta dapat mengakses pemulihan secara psikis dan fisik kata nahar dalam keterangannya pada jumat  kemenpppa telah berkoordinasi dengan dinas pengendalian penduduk keluarga berencana pemberdayaan perempuan dan perlindungan anak dpkb flores timur tujuannya dilakukan asesmen awal untuk memastikan kondisi fisik dan psikis korban setelah mengalami penganiayaannahar menyampaikan dari hasil asesmen yang dilakukan diketahui korban tidak mengalami trauma psikis yang serius dan bisa berkomunikasi dengan baik kondisi fisik korban juga sudah membaik dan sudah bisa mengikuti aktivitas belajar di sekolah ucap nahar kemenpppa berkomitmen mengawal tindak lanjut atas proses mediasi kasus antara korban dan pelaku sebab kedua belah pihak sepakat menyelesaikan kasus melalui keadilan restoratif keadilan restoratif atau restorative justice dilaksanakan untuk mencari penyelesaian yang adil dengan menekankan pemulihan korban agar dapat kembali ke kondisi semula sehingga kami berharap pascakesepakatan terkait pemenuhan hak korban dapat terus diupayakan ujar nahar berikutnya nahar mendorong masyarakat segera melapor kepada pihak berwajib jika mendapatkan atau menemui kasus kekerasan terhadap anak di sekitarnya sehingga korban dapat segera diberikan perlindungan dan tidak mengalami kekerasan berulang kata nahar,tenaga pendidik,2
kasus bullying di binus school simprug kubu korban sebut terduga pelaku ngaku anak ketua partai para terduga pelaku bullying di binus school simprug kebayoran lama jakarta selatan disebut anak pejabat hingga anak ketua partai politik parpol korban dalam kasus dugaan bullying ini adalah seorang siswa berinisial re  si siswasiswa ini yang menyatakan diri langsung memperkenalkan bahwa bapak saya adalah ketua partai bapak saya adalah pejabat bukan dia korban yang ngarang bukan kata kuasa hukum korban agustinus nahak jumat  agustinus mengungkapkan korban diduga dianiaya dan dilecehkan lantaran tidak bersedia menuruti permintaan para terduga pelaku sehingga ketika mereka memperkenalkan diri sebagai anakanak orang hebat itu anak korban diminta untuk melayani mereka justru karena dia tidak mau dan tidak ikut akhirnya kejadian ini terjadi ungkap dia adapun kasus ini telah dinaikkan dari penyelidikan ke tahap penyidikan sejak senin  lalu iya sudah naik penyidikan kata kasi humas polres metro jakarta selatan akp nurma dewi saat dikonfirmasi jumat  nurma menjelaskan kasus dugaan bullying ini naik ke tingkat penyidikan setelah polisi menemukan dugaan tindak pidana ya kalau tindak pidana kalau lihat videonya jelas ada ungkap mantan wakapolsek pasar minggu itu sementara itu pihak binus school simprug membantah adanya tindakan bullying maupun pelecehan seksual terhadap korban humas binus school education haris suhendra mengatakan pihaknya telah melakukan investigasi terkait peristiwa yang dilaporkan korban sejak awal sekolah menanggapi laporan dari yang bersangkutan dengan serius sekolah telah melaksanakan investigasi berdasarkan bukti dan saksi kata haris dalam keterangannya haris menuturkan bahwa hasil investigasi menyatakan tidak ada temuan bullying dan pelecehan seksual melainkan hanya perselisihan antarsiswa,teman,3
faktafakta santri tewas kesaksian tersangka ponpes tak berizin seorang santri berusia  tahun bintang balqis maulana di pondok pesantren tartilul quran pptq alhanifiyyah mojo kabupaten kediri tewas karena penganiayaan sesama santri berdasarkan pemeriksaan polisi bintang dianiaya selama tiga hari sebelum tewas yakni pada  februari  februari dan  februariberikut adalah faktafakta penganiayaan bintang yang telah dirangkum cnn indonesia polisi telah menetapkan empat orang sebagai tersangka yaitu mn  asal sidoarjo ma  asal nganjuk af  asal denpasar dan ak  dari kota surabaya mereka dikenakan pasal  ayat  uu nomor  tahun  tentang perlindungan anak pasal  kuhp dan pasal  kuhp dengan ancaman hukuman maksimal  tahun penjarapengacara empat pelaku penganiayaan santri di kediri hingga tewas rini puspitasari mengatakan pelakua menganiaya korbang karena merasa susah menasihati bintang terutama perkara salat berjemaah bintang itu baru sembuh dari sakit kemudian beberapa hari tidak sekolah dan tidak salat jemaah mereka ini kan satu kamar awalnya itu yang dapat info itu ak dan af sepupunya kemudian menegur si bintang ditanyai kamu kenapa tidak salat bintang jawabnya itu tidak nyambung ujarnya rabu  karena tak puas dengan jawaban korban para pelaku kemudian emosi dan melakukan pemukulan kepada bintang perbuatan itu diklaim dilakukan dengan tangan kosong keesokan harinya tepatnya kamis  para pelaku mendapati bintang tidak salat jemaah lagi mereka kemudian menyuruh korban untuk salat dan mandi terlebih dahulu korban pun bergegas ke kamar mandi tetapi saat keluar kamar mandi korban dalam keadaan telanjang dan diketahui oleh salah satu pelaku di sanalah korban mengalami penganiayaan oleh empat pelaku kamis malam  pelaku sempat mengobati lukaluka korban usai pemukulan mereka juga sempat berniat untuk membawa korban ke rumah sakit tapi hal itu urung dilakukan saat itu kondisi korban disebut mulai melemah kemudian hari jumat  jam  wib si af sepupu korban dibangunin diomongin kok bintang tambah pucat lalu dibawa ke rumah sakit terus di rumah sakit ternyata kan meninggal kata rini polisi sebenarnya telah merekonstruksi ulang  adegan kasus kekerasan tersebut namun keluarga menyatakan tidak puas karena dilakukan di tempat tertutup ibu korban suyanti  mengatakan pihaknya menginginkan agar rekonstruksi dilakukan ulang di tempat kejadian sebenarnya yakni di ponpes pptq al hanifiyyah bukan di polres suyanti dan pihak keluarga pun berencana bertolak ke kediri awal pekan depan ia berharap polisi mau memfasilitasi dan mengabulkan rekonstruksi ulang itukeluarga juga meragukan tersangka hanya memukul korban dengan tangan kosong seperti yang ditunjukkan dalam rekonstruksi pondok pesantren pptq al hanifiyyah ternyata tak memiliki izin kepala bidang pendidikan diniyah dan pondok pesantren kanwil kemenag jawa timur mohammad asadul anam memastikan pondok yang telah memulai aktivitas sejak  itu belum memiliki izin operasional keberadaan ponpes pondok pesantren pptq al hanifiyyah tersebut belum memiliki izin pesantren kata anam di kediri selasa  suyanti juga meminta pihak ponpes pptq al hanifiyyah bertanggung jawab atas kematian putrinya menurut suyanti fatihunada atau gus fatih selaku pengasuh pesantren telah lalai melakukan pengawasan ke santrinya hingga buntutnya terjadi penganiayaan sesama santri sampai anaknya tewas pondok harus bertanggung jawab kata suyanti saat dihubungi cnnindonesiacom jumat  karena meninggalnya itu di pondok maka pihak pondok itu otomatis dititipin anak saya dia ikut bertanggung jawab tutur suyanti,teman,3
komnas pa desak polisi surabaya diduga cabuli anak tiri dihukum berat  komisi nasional perlindungan anak komnas pa mendesak agar aipda k  seorang anggota polri di surabaya yanga mencabuli anak tirinya dihukum lebih berat pasalnya ketua komisi nasional perlindungan anak kota surabaya syaiful bachri mengatakan aipda k merupakan aparat penegak hukum yang seharusnya melindungi warga termasuk keluarganya bukan malah sebaliknya terduga pelaku merupakan salah satu aparat yang seharusnya melindungi warga serta keluarga tetapi ini malah berbuat yang membuat cacat terhadap masa depan anak tersebut kata syaiful saat dikonfirmasi rabu  syaiful menyebut pihaknya sudah bertemu dengan korban dan keluarganya selasa  kemarin menurutnya korban membutuhkan pendampingan psikologi dan hukum karena itu komnas pa menugaskan tim bantuan hukum yang dipimpin oleh pengacara enni indrawati serta tim psikolog yang akan bekerja memulihkan korban dari rasa traumanya syaiful mengatakan pihaknya akan menuntut hukuman maksimal dijatuhkan kepada pelaku yang juga anggota polsek sawahan polrestabes surabaya hal itu sesuai dengan amanat uu perlindungan anak yang membolehkan majelis hakim menambah masa hukuman sebanyak sepertiga dari masa tuntutan tuntutan kami adalah agar pelaku dihukum selama  tahun karena sesuai uu nomor  tahun  hukuman maksimal kan  tahun bisa ditambah dengan  masa tuntutan apabila orang tersebut adalah orang yang berhak mengayomi mendapat perlindungan imbuhnya atas peristiwa ini syaiful berharap pihak penegak hukum bisa memberikan putusan yang seadiladilnya untuk korbania juga berharap kasus kekerasan seksual terhadap anak di lingkungan keluarga tidak terjadi lagi di kota surabaya apalagi surabaya mendapat predikat kota ramah anak kami memohon atensi dari semua pihak baik dari kepolisian maupun dari pemerintah kota surabaya untuk dapat serius memantau mengawal serta memberikan putusan yang layak serta perlindungan yang cukup untuk keluarga dan korban itu sendiri tuturnya kapolda jawa timur irjen imam sugianto meminta agar aipda k yang mencabuli anak tirinya ditindak tegas pak kapolda jatim irjen imam sugianto sudah memerintahkan jajaran untuk melakukan tindakan tegas terhadap anggota yang melakukan pelanggaran tersebut kata kabid humas polda jatim kombes dirmanto di hotel wyndham surabaya senin dirmanto mengatakan saat ini k sedang diperiksa secara etik oleh propam polda jatim dan polrestabes surabaya yang bersangkutan sekarang sudah dilakukan penahanan di rutan polres tanjung perak selanjutnya terus akan dilakukan pemeriksaan kepada yang bersangkutan sudah dinyatakan tersangka katanyanamun dirmanto belum bisa mengungkap sanksi etik apa yang mengancam polisi cabul itu sebab pemeriksaan masih berlangsung  aipda k diduga mencabuli putri tirinya selama empat tahun terakhir yakni sejak dari keterangan korban k yang merupakan anggota polsek sawahan itu sudah mencabulinya sejak ia masih kelas  sdperbuatan bejat itu terus dilakukan k berulangulang selama empat tahun hingga  atau sampai korban menginjak kelas  smp kejadian itu kata korban bermula saat kondisi rumahnya yang berada di bilangan pabean cantian surabaya sepi ketika itu ibunya sedang melahirkan di rumah sakit bapak tirinya itu pun memanfaatkan situasi tersebut untuk mencabuli korban saat melakukan aksinya k merayu akan memberikan apapun yang korban mau tapi di saat yang sama pelaku juga mengancamnya selama empat tahun terakhir dia pun hidup dalam bayangbayang ketakutan saya takut dengan ayah tiri saya makanya saya tidak berani melawan ujar dia aksi pencabulan itu baru terbongkar saat korban menceritakan hal itu ke neneknya n  pertengahan ramadan lalu pihak keluarga pun melaporkannya ke kepolisian,keluarga,0
anak  tahun terpaksa rekam aksi cabul ayah angkat gegara dituduh fitnah seorang anak umur  tahun di tasikmalaya jadi korban pencabulan oleh ayah angkatnya yang berumur  tahun ironisnya korban terpaksa merekam aksi cabul tersebut karena dianggap fitnah oleh para tetangga,keluarga,0
anak ditenggelamkan ibu tambah catatan hitam kekerasan anak di jabar tragedi yang menimpa mr  kini sedang jadi sorotan remaja asal desa parigi mulya kecamatan cipunagara subang itu tewas usai dibuang ke saluran irigasi desa bugis kecamatan anjata indramayu oleh ibunya dalam kondisi hiduphidup tak hanya itu mr juga sempat dianiaya dan diikat kedua lengannya aksi keji nurhani tak hanya dilakukan seorang diri ia bersama bapaknya warim  dan adiknya suganda  nekat berbuat tindakan yang kejam hingga mengakibatkan nyawa korban melayang ketiganya pun kini sudah dijebloskan ke jeruji besi untuk mempertanggungjawabkan perbuatannya tragedi yang menimpa mr pun seolah menambah daftar panjang catatan kelam kasus kekerasan anak di jawa barat berdasarkan data pada laman sistem informasi online perlindungan perempuan dan anak simfonippa miliki kementerian ppa selama  tahun terakhir kasus tersebut terus mengalami peningkatan misalnya pada  laman simfonippa mencatat kekerasan anak di jabar mencapai  kasus yang dialami  korban lakilaki dan  korban perempuan dibandingkan tahun  kasus kekerasan itu memang mengalami penurunan dari sebelumnya total tercatat sebanyak  kasuslaman simfonippa itu juga mencatat pelaku kasus kekerasan terhadap anak berusia  tahun mayoritas dilakukan orang tua sebanyak  kasus pacarteman  kasus dan orang tak dikenal atau na  kasus kemudian tetangga  kasus guru  kasus lainnya  kasus hingga keluargasaudara  kasusmemasuki tahun  kekerasan terhadap anak di jabar mengalami lonjakan hingga mencapai  kasus korbannya menimpa anakanak berusia  tahun dengan rincian  lakilaki dan  perempuan adapun pelakunya mayoritas dilakukan oleh temanpacar sebanyak  kasus orang tua  kasus dan tetangga  kasus disusul lainnya  kasus orang tak dikenal atau na  kasus hingga saudarakeluarga  kasus lonjakan kekerasan terhadap anak kembali terjadi pada  dengan catatan sebanyak  kasus korbannya menimpa  anak lakilaki dan  anak perempuan laman simfonippa juga menampilkan pelaku kekerasan anak pada  mayoritas dilakukan orang tua sebanyak  kasus disusul temanpacar  kasus dan lainnya  kasus kemudian tetangga  kasus keluargasaudara  kasus guru  kasus hingga orang tak dikenal atau na  kasus peningkatan lagilagi terjadi pada  tercatat ada  kasus kekerasan anak di jabar yang menimpa  korban anak lakilaki dan  anak perempuan pelaku kekerasan anak pada  pun tercatat paling banyak dilakukan orang tua sebanyak  kasus pacarteman  kasus dan lainnya  kasus disusul tetangga  kasus guru  kasus keluargasaudara  kasus dan orang tak dikenal atau na  kasus sementara di tahun  ini laman simfonippa mencatat sudah terjadi  kasus di jawa barat korbannya menimpa  anak lakilaki dan  anak perempuanadapun pelaku kekerasan anak pada  tercatat paling banyak dilakukan orang tua sebanyak  kasus pacarteman  kasus dan lainnya  kasus disusul tetangga  kasus keluargasaudara  kasus orang tak dikenal atau na  kasus dan guru  kasusironisnya dalam catatan laman simfonippa kekerasan terhadap anak di jabar paling banyak berkategori kekerasan seksual kemudian disusul kekerasan lainnya kekerasan psikis kekerasan fisik penelantaran eksploitasi hingga trafficking atau perdagangan oranganakanak tak berdosa ini juga paling rentan mengalami kekerasan saat berada di rumah tangga kemudian di tempat lainnya sekolah fasilitas umum hingga tempat kerja,keluarga,0
miris anak tk dicabuli sesama teman ortu diancam pencemaran nama baik anak tk di pekanbaru riau menjadi korban pencabulan mirisnya pencabulan itu dilakukan oleh teman sekolahnya yang juga lakilaki korban mengaku sudah dicabuli hingga empat kali dilansir detiksumut kasus ini terungkap setelah orang tua korban curiga melihat perubahan perilaku anaknya korban disebut sering memainkan kemaluan bahkan memamerkannya kepada sang ibu awalnya sering memainkan kemaluannya bahkan dia kasih tahu sama istri saya kata dfi ayah korban kepada detiksumut rabu  perubahan perilaku itu terlihat sejak november  padahal sebelumnya si anak tidak pernah berlaku demikian melihat ada yang tidak beres dfi dan istrinya pun mencoba bertanya kepada si anak kami curiga kenapa perilaku anak menjadi begini akhirnya pelanpelan ditanyakan ke anak kenapa mulailah cerita sudah empat kali dicabuli sama temannya di sekolah lanjutnya sebagai orang tua dfi dan istri tak terima mereka lantas menanyakan kejadian tersebut ke pihak sekolah namun pihak sekolah tidak responsif malah dfi mengaku sempat diancam akan dilaporkan ke polisi atas pencemaran nama baik oleh kepala sekolahpadahal menurut dfi pihaknya sudah berkomunikasi dengan keluarga dari teman anaknya tersebut dan pelaku anak pun mengakui perbuatannya ada kalimat mau dilaporkan pencemaran nama baik kalau tidak terbukti ini gimana anak kita mengakui dan pelaku mengakui juga kata dfi pelaku anak tersebut kemudian dipindahkan ke sekolah lain yang masih satu yayasan dengan sekolah asal namun dfi kecewa karena tidak ada penyelesaian atau kesepakatan mengenai dugaan pencabulan yang menimpa anaknya pelaku kita tahu masih anakanak juga ya ini sudah dipindahkan dan dari sekolah ini tak ada penyelesaian padahal kejadian di sekolah ujarnya dfi dan istri pun melaporkan kejadian ini ke pihak kepolisian mereka juga telah membawa anak mereka untuk divisum dan diperiksa oleh psikolog untuk membuktikan korban memang telah dicabuli,teman,3
abah oyan cabuli  anak di bogor pakai imingiming bonus waktu sewa sepeda abah oyan  ditangkap polisi lantaran melakukan pencabulan terhadap  anak di wilayah tanah sareal kota bogor jawa barat kanit ppa satreskrim polresta bogor kota akp komang teguh mengungkap modus pelakukomang mengatakan pelaku memiliki usaha penyewaan sepeda listrik korban diimingimingi waktu tambahan untuk menyewa sepeda listriknya untuk pelaku imingimingnya pada saat itu karena anakanak meminjam atau menyewa sepeda listrik itu agak lama biasanya  jam dengan harga rp  ribu itu menjadi  jam bonus waktu peminjaman kata komang kepada wartawan selasa  pencabulan dilakukan dengan mencium dan memegang korban komang mengungkap ratarata anakanak yang menjadi korban berusia  tahun motifnya karena pelaku masih bujang jadi ada hasrat untuk nafsu menyimpang karena hasratnya tak tersalurkan tuturnya peristiwa terungkap setelah korban melaporkan kejadian itu kepada orang tuanya kemudian orang tua korban melaporkan kejadian itu kepada polisibetul anakanak tersebut mengadu kepada orang tuanya bahwa si abah oyan melakukan hal tersebut ucapnya,orang asing,4
ortu diperiksa polisi belum temukan korban lain daycare wensen school ortu diperiksa polisi belum temukan korban lain daycare wensen school polisi turut memeriksa para orang tua yang menitipkan anak di daycare wensen schoola depok untuk mendalami apakah ada korban lain dari aksi penganiayaan oleh meita iriantykapolres metro depok kombes arya perdana mengatakan total sudah ada tujuh dari  orang tua yang dimintai keterangan oleh penyidik dalam perkara ini jadi kan di situ ada  anak yang dititipkan dan kita sudah melakukan pemeriksaan terhadap lima orang orang tua yang anakanaknya dititipkan di sana kata arya kepada wartawan kamis  kan sudah dua orang tua yang lapor pertama terus ditambah lima jadi tujuh jadi sisa tiga ini yang belum diperiksa imbuhnya arya menyebut dari hasil pemeriksaan para orang tua tersebut pihaknya belum menemukan ada korban lain dalam perkara ini  dan alhamdulillah memang berdasarkan penuturan orang tuanya kepada kami tidak ada anakanak yang menjadi korban tidak ada tandatanda kekerasan yang dilakukan terhadap anakanak beliau tutur dia sebelumnya polres metro depok telah menetapkan meita irianty selaku pemilik wensen school sebagai tersangka kasus penganiayaan terhadap dua anaksatu anak berinisial mk berusia dua tahun korban lainnya berinisial amw berusia sembilan bulan arya menjelaskan korban mk dalam kondisi baik tapi mengalami trauma polisi akan melakukan visum psikiatrikum untuk mendalaminya sementara itu korban hw diduga mengalami dislokasi kaki karena dibanting oleh meita selanjutnya korban akan melakukan visum dan rontgen atas perbuatannya meita dijerat pasal  ayat  jo pasal  ayat  uu nomor  tahun  tentang perubahan atas uu nomor  tahun  tentang perlindungan anak dengan ancaman hukuman maksimal lima tahun berdasarkan keterangan sementara arya menyebut meita meita melakukan penganiayaan terhadap dua balita karena korban dianggap rewel dan nakal namun hal ini akan didalami lebih lanjut oleh penyidik kita masih berkutik pada motif yang kemarin beliau yang mengatakan katanya anaknya rewel sama nakal kata arya kepada wartawan selasa ,pengasuh,1
kasus penyiksaan anak selebgram emy aghnia kpai soroti yayasan penyalur pengasuh komisi perlindungan anak indonesia kpai menyesalkan terjadinya kasus penyiksaan anak selebgram emy aghnia oleh pengasuh komisioner kpai diyah puspitarini mengatakan prihatin atas kejadian yang menimpa jana amira priyanka atau akrab disapa canayang masih balita itudiyah menyayangkan kasus penganiayaan oleh pengasuh kembali terjadi hal ini juga menjadi pembelajaran dan refleksi untuk yayasan penyalur kata diyah perihal pengasuh tersebut diambil dari yayasan ternama diyah mengatakan dengan nama yayasan yang sudah dikenal semestinya memiliki sistem pengawasan dan evaluasi yang lebih akurat dan menjamin customer untuk nyaman dengan jasa tersebut meskipun hal ini juga kembali ke individu atau oknumpengasuh tersebut setiap yayasan yang menangungi penyaluran tenaga kerja mestinya sudah mengantongi izin resmi negara di dalamnya termasuk ada dewan pengawas dalam yayasan tersebut sehingga adanya dewan pengawas ini semestinya memiliki regulasi dan evaluasi dalam setiap penyaluran dan pemantauannya selebihnya bagi masyarakat yang akan memakai jasa yayasan penyalur baby sitter kami menyarankan hendaknya ada perjanjian dan melihat track record dari calon tenaga yang akan diminta bantuannyakata dia begitu juga pemeriksaan psikologis hendaknya menjadi salah satu dasar dari tenaga baby sitter tersebut diturunkan adanya sistem pengawas seperti cctv tetap diperlukan dan bahkan bisa langsung dipantau dari ponsel orang tua selebihnya bisa menggunakan pengawasan pada anggota keluarga lainnya yang kebetulan juga satu rumah dengan keluarga tersebut sementara dari pihak yayasan sebaiknya pemantauan berkala tetap dilakukan untuk melihat tingkat kualitas tenaga yang disalurkan jadi orang tua yang hendak mengambilpengasuh bisa memperhatikan semua faktor tadi yayasan penyalur juga tidak bisa lepas tangan jika pengasuh sudah disalurkan dia mengatakan kpai sangat prihatin karena kekerasan dalam rumah tangga terjadi kembali tidak melihat anak dari kalangan keluarga manapun tindakan kdrt tetap tidak dapat ditoleransikpai berharap kasus ini diusut sampai tuntas pelaku dapat dijerat pasal dalam uu perlindungan anak dan kuhp yang beralaku serta uu pkdrt no  tahun  diyah mengatakan anak korban harus mendapat pendampingan psikologis agar menghilangkan trauma dan juga diturunkan peksos untuk melakukan pendampingan bagi keluarga anak korban hal ini sesuai dengan uu perlindungan anak pasal a kata dia sebelumnya warganet dibuat nangis berjamaah setelah aghnia mengunggah kondisi anaknya cana yang mengenaskan terdapat banyak luka lebam bekas pukulan lecet memar bahkan salah satu matanya tidak bisa terbuka normal cana diketahui disiksa selama lebih dari satu jam tanpa henti penyiksaan dilakukan di kamar yang dikunci rapat pada waktu subuh aghnia mengunggah rekaman penganiayaan berdurasi sekitar empat menit melalui instagram dalam video itu tampak suster pengasuh menindih badan cana melempar tubuhnya sampai menyemprot minyak kutuskutus ke bagian wajah yang diduga juga mengenai mata anak tersebut juga disebut sudah berlari dan dikejar ke sana ke mari untuk dihajar oleh pengasuh tersebut hingga saat ini kepolisian setempat masih mendalami motif tersangka penyiksaan tersebut,pengasuh,1
