Berita,Label,Category_id
"['polisi', 'tangkap', 'pria', 'diduga', 'cabuli', 'anak', 'sd', 'jaktim', 'polisi', 'menangkap', 'pria', 'berinisial', 'imt', 'diduga', 'pelaku', 'pelecehan', 'anak', 'kalisari', 'pasar', 'rebo', 'jakarta', 'timur', 'jaktim', 'imt', 'diduga', 'melecehkan', 'siswa', 'sekolah', 'dasar', 'sd', 'pelaku', 'berinisial', 'imt', 'ditangkap', 'rumahnya', 'daerah', 'pekayon', 'jakarta', 'timur', 'tim', 'opsnal', 'unit', 'reskrim', 'polsek', 'pasar', 'rebo', 'kapolsek', 'pasar', 'rebo', 'kompol', 'rihold', 's', 'keterangannya', 'senin', 'imt', 'diduga', 'melecehkan', 'anakanak', 'berupaya', 'menculik', 'korban', 'kejadian', 'viral', 'media', 'sosial', 'medsos', 'video', 'warga', 'mengejar', 'pelaku', 'pelecehan', 'anak', 'percobaan', 'penculikan', 'anak', 'sd', 'selasa', 'pelaku', 'mengenakan', 'baju', 'kuning', 'mengendarai', 'motor', 'menghindari', 'kejaran', 'warga', 'polisi', 'mengidentifikasi', 'pelaku', 'saksisaksi', 'pengecekan', 'cctv', 'lokasi', 'kejadian', 'mencoba', 'menelusuri', 'menyelidiki', 'berbekal', 'rekaman', 'cctv', 'diperoleh', 'informasi', 'masyarakat', 'rihold', 'dilaporkan', 'polres', 'metro', 'jakarta', 'timur', 'berdasarkan', 'hasil', 'interogasi', 'pelaku', 'mengakui', 'melecehkan', 'anakanak', 'pelaku', 'barang', 'bukti', 'pakaian', 'sepeda', 'motor', 'diamankan', 'mapolsek', 'pasar', 'rebo', 'pengusutan', 'polsek', 'pasar', 'rebo', 'melimpahkan', 'pelecehan', 'anak', 'unit', 'ppa', 'sat', 'reskrim', 'polres', 'metro', 'jakarta', 'timur']",orang asing,4
"['ayah', 'sidoarjo', 'bacok', 'anak', 'tiri', 'kabur', 'pelajar', 'sma', 'dusun', 'tempuran', 'desa', 'tarik', 'sidoarjo', 'korban', 'pembacokan', 'pelaku', 'ayah', 'tirinya', 'pelaku', 'berinisial', 'h', 'korban', 'a', 'korban', 'dibacok', 'rumah', 'sabtu', 'wib', 'kronologinya', 'persis', 'kejadian', 'rumahnya', 'hanafi', 'kepala', 'dusun', 'senin', 'hanafi', 'korban', 'diduga', 'dibacok', 'celurit', 'akibatnya', 'korban', 'mengalami', 'luka', 'bahupelaku', 'langsung', 'kabur', 'membacok', 'anak', 'tirinya', 'korban', 'mengalami', 'luka', 'langsung', 'dilarikan', 'puskesmas', 'dirujuk', 'rs', 'anwar', 'medika', 'hanafi', 'seharihari', 'pelaku', 'pedagang', 'anaknya', 'pelajar', 'sma', 'pembacokan', 'diduga', 'pelaku', 'melarikan', 'selepas', 'kejadian', 'keberadaannya', 'terang', 'hanafi', 'terpisah', 'kanit', 'reskrim', 'polsek', 'tarik', 'iptu', 'mohammad', 'rohman', 'mengaku', 'laporan', 'terkait', 'pembacokan', 'menyelidikinya', 'laporan', 'resminya', 'mencari', 'info', 'rohman']",keluarga,0
"['miris', 'hilang', 'balita', 'perempuan', 'ditemukan', 'meninggal', 'wajahnya', 'ditutup', 'lakban', 'arif', 'menyebut', 'korban', 'bermain', 'menggambar', 'kamar', 'kondisi', 'rumah', 'terkunci', 'peristiwa', 'miris', 'pelajaran', 'orang', 'memiliki', 'anak', 'kecilhal', 'berhatihati', 'menjaga', 'anak', 'menitipkan', 'balita', 'rumah', 'penyesalan', 'buruk', 'mengulang', 'aph', 'balita', 'perempuan', 'komplek', 'bbs', 'rtrw', 'kelurahan', 'ciwedus', 'kecamatan', 'cilegon', 'kota', 'cilegon', 'diduga', 'korban', 'penculikan', 'orang', 'dikenal', 'dikabarkan', 'hilang', 'aph', 'ditemukan', 'tewas', 'pesisir', 'pantai', 'cihara', 'kabupaten', 'lebak', 'kamis', 'pagi', 'arif', 'tetangga', 'korban', 'aph', 'hilang', 'ditinggal', 'kamar', 'kontarakannya', 'selasa', 'siang', 'kejadian', 'jam', 'siang', 'posisi', 'si', 'jemput', 'suaminya', 'makan', 'siang', 'si', 'anak', 'rumah', 'ditemui', 'rumah', 'korban', 'kamis', 'arif', 'menyebut', 'korban', 'bermain', 'menggambar', 'kamar', 'kondisi', 'rumah', 'terkunci', 'ibunya', 'pergi', 'menit', 'si', 'ibunya', 'si', 'ibunya', 'posisi', 'si', 'anak', 'kamar', 'aph', 'rumah', 'sang', 'panik', 'memberitahu', 'istri', 'arif', 'sakit', 'rumah', 'samping', 'rumah', 'korban', 'arif', 'kabar', 'korban', 'diculik', 'orang', 'dikenal', 'diduga', 'masuk', 'diculik', 'rapi', 'pintu', 'ditutup', 'posisi', 'korban', 'rumah', 'membawa', 'sandal', 'rumahnya', 'posisi', 'pintu', 'rumah', 'tertutup', 'rapi']",orang asing,4
"['polisi', 'surabaya', 'cabuli', 'anak', 'tiri', 'kapolda', 'jatim', 'pastikan', 'sanksi', 'pidanaetik', 'penyidik', 'polres', 'pelabuhan', 'tanjung', 'perak', 'surabaya', 'menahan', 'mengamankan', 'oknum', 'polisi', 'berinisial', 'k', 'pria', 'berusia', 'berdinas', 'polsek', 'sawahan', 'surabaya', 'diduga', 'terbukti', 'mencabuli', 'anak', 'tirinya', 'informasi', 'dihimpun', 'detikjatim', 'k', 'ditahan', 'aksi', 'bejatnya', 'mencabuli', 'anak', 'tirinya', 'sd', 'smp', 'pencabulan', 'sang', 'nenek', 'melapor', 'polres', 'pelabuhan', 'tanjung', 'perak', 'korban', 'menceritakan', 'perbuatan', 'cabul', 'ayah', 'tirinya', 'korban', 'duduk', 'bangku', 'kelas', 'sd', 'aksi', 'pencabulan', 'diduga', 'rumah', 'kawasan', 'pabean', 'cantian', 'kondisi', 'rumah', 'sepiusai', 'melancarkan', 'aksi', 'bejatnya', 'k', 'nekat', 'mengancam', 'korban', 'menceritakan', 'pencabulan', 'aksinya', 'berhasil', 'k', 'mencabuli', 'korban', 'kali', 'anak', 'tirinya', 'duduk', 'bangku', 'kelas', 'lantaran', 'tahan', 'perlakukan', 'k', 'berulang', 'kali', 'korban', 'memberanikan', 'bercerita', 'neneknya', 'si', 'nenek', 'terima', 'cucunya', 'dicabuli', 'langsung', 'melaporkan', 'k', 'polres', 'pelabuhan', 'tanjung', 'perakgayung', 'bersambut', 'laporan', 'polisi', 'ditindaklanjuti', 'polisi', 'langsung', 'serangkaian', 'penyelidikan', 'penyidikan', 'memintai', 'keterangan', 'nenek', 'cucunyak', 'lantas', 'ditetapkan', 'tersangka', 'dibekuk', 'ditahan', 'polres', 'pelabuhan', 'tanjung', 'perak', 'kabid', 'humas', 'polda', 'jatim', 'kombes', 'dirmanto', 'angkat', 'bicara', 'terkait', 'menurutnya', 'kapolda', 'jatim', 'irjen', 'imam', 'sugianto', 'langsung', 'jajarannya', 'mengusut', 'menindak', 'k', 'oknum', 'sanksi', 'etik', 'pidana', 'terkait', 'dugaan', 'asusila', 'salah', 'oknum', 'anggota', 'berdinas', 'salah', 'polsek', 'wilayah', 'polrestabes', 'surabaya', 'kapolda', 'jatim', 'irjen', 'imam', 'sugianto', 'memerintahkan', 'jajaran', 'menindak', 'oknum', 'anggota', 'pelanggaran', 'dirmanto', 'senin', 'dirmanto', 'k', 'ditetapkan', 'tersangka', 'menjalani', 'penahanan', 'polres', 'pelabuhan', 'tanjung', 'perak', 'surabaya', 'k', 'ditahan', 'rutan', 'polres', 'pelabuhan', 'tanjung', 'perak', 'pemeriksaan', 'bersangkutan', 'imbuh', 'diadirmanto', 'k', 'dijerat', 'sanksi', 'etik', 'polri', 'sanksi', 'pidana', 'sesuai', 'uu', 'berlaku']",keluarga,0
"['teganya', 'lecehkan', 'anak', 'imingiming', 'belasan', 'juta', 'muda', 'berinisial', 'r', 'pondok', 'aren', 'tangerang', 'selatan', 'ditetapkan', 'tersangka', 'diduga', 'melecehkan', 'anaknya', 'berusia', 'wanita', 'berusia', 'tega', 'melecehkan', 'anak', 'kandungnya', 'imingiming', 'uang', 'belasan', 'juta', 'rupiah', 'r', 'diamankan', 'polisi', 'menyerahkan', 'polres', 'tangerang', 'selatan', 'ditangani', 'subdit', 'siber', 'ditreskrimsus', 'polda', 'metro', 'jaya', 'mengemuka', 'video', 'pelecehan', 'seksual', 'r', 'putranya', 'viral', 'media', 'sosial', 'dinarasikan', 'pelecehan', 'seksual', 'larangan', 'kota', 'tangerang', 'selatan', 'usut', 'usut', 'aksi', 'pelecehan', 'r', 'putranya', 'kosan', 'pondok', 'aren', 'tangerang', 'selatan', 'juli', 'polis', 'r', 'mengaku', 'pelecehan', 'tergiur', 'imingiming', 'uang', 'rp', 'jutapolres', 'metro', 'tangerang', 'kota', 'turun', 'tangan', 'menyelidiki', 'diselidiki', 'peristiwa', 'pelecehan', 'wilayah', 'pondok', 'betung', 'pondok', 'aren', 'tangerang', 'selatankapolres', 'metro', 'tangerang', 'kota', 'kombes', 'zain', 'dwi', 'nugroho', 'pelaku', 'menyerahkan', 'polisi', 'minggu', 'malam', 'pelaku', 'menyerahkan', 'ditangani', 'polda', 'metro', 'zain', 'dwi', 'nugroho', 'dihubungi', 'detikcom', 'senin', 'penyidik', 'subdit', 'siber', 'ditreskrimsus', 'polda', 'metro', 'jaya', 'pemeriksaan', 'r', 'wanita', 'mengaku', 'pelecehan', 'disuruh', 'dikenalnya', 'facebook', 'pengakuan', 'pelaku', 'bersangkutan', 'mengaku', 'disuruh', 'dikenalnya', 'media', 'sosial', 'facebook', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'ade', 'ary', 'syam', 'indradi', 'dihubungi', 'detikcom', 'senin', 'berdasarkan', 'keterangan', 'pelaku', 'juli', 'dihubungi', 'dikenal', 'facebook', 'nama', 'akun', 'icha', 'shakila', 'icha', 'menawarkan', 'pekerjaan', 'r', 'pemilik', 'akun', 'facebook', 'icha', 'shakila', 'dpo', 'membujuk', 'tersangka', 'mengirimkan', 'foto', 'busana', 'imingiming', 'dikirimkan', 'uang', 'desakan', 'kebutuhan', 'ekonomi', 'tersangka', 'r', 'mengirimkan', 'foto', 'busana', 'milik', 'tersangka', 'jelasnyar', 'beralasan', 'tega', 'melecehkan', 'anaknya', 'tergiur', 'tawaran', 'uang', 'belasan', 'juta', 'icha', 'tersangka', 'dijanjikan', 'dikirim', 'uang', 'rp', 'juta', 'imbuhnya']",keluarga,0
"['kemenpppa', 'korban', 'penganiayaan', 'anak', 'guru', 'flores', 'membaik', 'kementerian', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'kemen', 'pppa', 'memantau', 'penganiayaan', 'anak', 'sembilan', 'oknum', 'guru', 'flores', 'timur', 'nusa', 'tenggara', 'timur', 'kemenpppa', 'memantau', 'kondisi', 'korban', 'penganiayaan', 'pelaku', 'berinisial', 'mgsdeputi', 'bidang', 'perlindungan', 'khusus', 'anak', 'nahar', 'menyayangkan', 'tindak', 'kekerasan', 'oknum', 'guru', 'anak', 'flores', 'timur', 'penganiayaan', 'disaksikan', 'orang', 'menimbulkan', 'trauma', 'tersendiri', 'anak', 'mengawal', 'kondisi', 'korban', 'korban', 'pendampingan', 'mengakses', 'pemulihan', 'psikis', 'fisik', 'nahar', 'keterangannya', 'jumat', 'kemenpppa', 'berkoordinasi', 'dinas', 'pengendalian', 'penduduk', 'keluarga', 'berencana', 'pemberdayaan', 'perempuan', 'perlindungan', 'anak', 'dpkb', 'flores', 'timur', 'tujuannya', 'asesmen', 'kondisi', 'fisik', 'psikis', 'korban', 'mengalami', 'penganiayaannahar', 'hasil', 'asesmen', 'korban', 'mengalami', 'trauma', 'psikis', 'serius', 'berkomunikasi', 'kondisi', 'fisik', 'korban', 'membaik', 'mengikuti', 'aktivitas', 'belajar', 'sekolah', 'nahar', 'kemenpppa', 'berkomitmen', 'mengawal', 'tindak', 'proses', 'mediasi', 'korban', 'pelaku', 'belah', 'sepakat', 'menyelesaikan', 'keadilan', 'restoratif', 'keadilan', 'restoratif', 'restorative', 'justice', 'dilaksanakan', 'mencari', 'penyelesaian', 'adil', 'menekankan', 'pemulihan', 'korban', 'kondisi', 'berharap', 'pascakesepakatan', 'terkait', 'pemenuhan', 'hak', 'korban', 'diupayakan', 'nahar', 'nahar', 'mendorong', 'masyarakat', 'melapor', 'berwajib', 'menemui', 'kekerasan', 'anak', 'korban', 'perlindungan', 'mengalami', 'kekerasan', 'berulang', 'nahar']",tenaga pendidik,2
"['bullying', 'binus', 'school', 'simprug', 'kubu', 'korban', 'terduga', 'pelaku', 'ngaku', 'anak', 'ketua', 'partai', 'terduga', 'pelaku', 'bullying', 'binus', 'school', 'simprug', 'kebayoran', 'jakarta', 'selatan', 'anak', 'pejabat', 'anak', 'ketua', 'partai', 'politik', 'parpol', 'korban', 'dugaan', 'bullying', 'siswa', 'berinisial', 're', 'si', 'siswasiswa', 'langsung', 'memperkenalkan', 'ketua', 'partai', 'pejabat', 'korban', 'ngarang', 'kuasa', 'hukum', 'korban', 'agustinus', 'nahak', 'jumat', 'agustinus', 'korban', 'diduga', 'dianiaya', 'dilecehkan', 'lantaran', 'bersedia', 'menuruti', 'permintaan', 'terduga', 'pelaku', 'memperkenalkan', 'anakanak', 'orang', 'hebat', 'anak', 'korban', 'melayani', 'kejadian', 'dinaikkan', 'penyelidikan', 'tahap', 'penyidikan', 'senin', 'iya', 'penyidikan', 'kasi', 'humas', 'polres', 'metro', 'jakarta', 'selatan', 'akp', 'nurma', 'dewi', 'dikonfirmasi', 'jumat', 'nurma', 'dugaan', 'bullying', 'tingkat', 'penyidikan', 'polisi', 'menemukan', 'dugaan', 'tindak', 'pidana', 'ya', 'tindak', 'pidana', 'lihat', 'videonya', 'mantan', 'wakapolsek', 'pasar', 'minggu', 'binus', 'school', 'simprug', 'membantah', 'tindakan', 'bullying', 'pelecehan', 'seksual', 'korban', 'humas', 'binus', 'school', 'education', 'haris', 'suhendra', 'investigasi', 'terkait', 'peristiwa', 'dilaporkan', 'korban', 'sekolah', 'menanggapi', 'laporan', 'bersangkutan', 'serius', 'sekolah', 'melaksanakan', 'investigasi', 'berdasarkan', 'bukti', 'saksi', 'haris', 'keterangannya', 'haris', 'hasil', 'investigasi', 'temuan', 'bullying', 'pelecehan', 'seksual', 'perselisihan', 'antarsiswa']",teman,3
"['faktafakta', 'santri', 'tewas', 'kesaksian', 'tersangka', 'ponpes', 'berizin', 'santri', 'berusia', 'bintang', 'balqis', 'maulana', 'pondok', 'pesantren', 'tartilul', 'quran', 'pptq', 'alhanifiyyah', 'mojo', 'kabupaten', 'kediri', 'tewas', 'penganiayaan', 'santri', 'berdasarkan', 'pemeriksaan', 'polisi', 'bintang', 'dianiaya', 'tewas', 'februari', 'februari', 'februariberikut', 'faktafakta', 'penganiayaan', 'bintang', 'dirangkum', 'cnn', 'indonesia', 'polisi', 'menetapkan', 'orang', 'tersangka', 'mn', 'sidoarjo', 'ma', 'nganjuk', 'af', 'denpasar', 'ak', 'kota', 'surabaya', 'dikenakan', 'pasal', 'ayat', 'uu', 'nomor', 'perlindungan', 'anak', 'pasal', 'kuhp', 'pasal', 'kuhp', 'ancaman', 'hukuman', 'maksimal', 'penjarapengacara', 'pelaku', 'penganiayaan', 'santri', 'kediri', 'tewas', 'rini', 'puspitasari', 'pelakua', 'menganiaya', 'korbang', 'susah', 'menasihati', 'bintang', 'perkara', 'salat', 'berjemaah', 'bintang', 'sembuh', 'sakit', 'sekolah', 'salat', 'jemaah', 'kamar', 'info', 'ak', 'af', 'sepupunya', 'menegur', 'si', 'bintang', 'salat', 'bintang', 'nyambung', 'rabu', 'puas', 'korban', 'pelaku', 'emosi', 'pemukulan', 'bintang', 'perbuatan', 'diklaim', 'tangan', 'kosong', 'keesokan', 'harinya', 'tepatnya', 'kamis', 'pelaku', 'mendapati', 'bintang', 'salat', 'jemaah', 'menyuruh', 'korban', 'salat', 'mandi', 'korban', 'bergegas', 'kamar', 'mandi', 'kamar', 'mandi', 'korban', 'telanjang', 'salah', 'pelaku', 'sanalah', 'korban', 'mengalami', 'penganiayaan', 'pelaku', 'kamis', 'malam', 'pelaku', 'mengobati', 'lukaluka', 'korban', 'pemukulan', 'berniat', 'membawa', 'korban', 'rumah', 'sakit', 'urung', 'kondisi', 'korban', 'melemah', 'jumat', 'jam', 'wib', 'si', 'af', 'sepupu', 'korban', 'dibangunin', 'diomongin', 'bintang', 'pucat', 'dibawa', 'rumah', 'sakit', 'rumah', 'sakit', 'meninggal', 'rini', 'polisi', 'merekonstruksi', 'ulang', 'adegan', 'kekerasan', 'keluarga', 'puas', 'tertutup', 'korban', 'suyanti', 'rekonstruksi', 'ulang', 'kejadian', 'ponpes', 'pptq', 'al', 'hanifiyyah', 'polres', 'suyanti', 'keluarga', 'berencana', 'bertolak', 'kediri', 'pekan', 'berharap', 'polisi', 'memfasilitasi', 'mengabulkan', 'rekonstruksi', 'ulang', 'itukeluarga', 'meragukan', 'tersangka', 'memukul', 'korban', 'tangan', 'kosong', 'rekonstruksi', 'pondok', 'pesantren', 'pptq', 'al', 'hanifiyyah', 'memiliki', 'izin', 'kepala', 'bidang', 'pendidikan', 'diniyah', 'pondok', 'pesantren', 'kanwil', 'kemenag', 'jawa', 'timur', 'mohammad', 'asadul', 'anam', 'pondok', 'aktivitas', 'memiliki', 'izin', 'operasional', 'keberadaan', 'ponpes', 'pondok', 'pesantren', 'pptq', 'al', 'hanifiyyah', 'memiliki', 'izin', 'pesantren', 'anam', 'kediri', 'selasa', 'suyanti', 'ponpes', 'pptq', 'al', 'hanifiyyah', 'bertanggung', 'kematian', 'putrinya', 'suyanti', 'fatihunada', 'gus', 'fatih', 'pengasuh', 'pesantren', 'lalai', 'pengawasan', 'santrinya', 'buntutnya', 'penganiayaan', 'santri', 'anaknya', 'tewas', 'pondok', 'bertanggung', 'suyanti', 'dihubungi', 'cnnindonesiacom', 'jumat', 'meninggalnya', 'pondok', 'pondok', 'otomatis', 'dititipin', 'anak', 'bertanggung', 'suyanti']",teman,3
"['komnas', 'pa', 'desak', 'polisi', 'surabaya', 'diduga', 'cabuli', 'anak', 'tiri', 'dihukum', 'berat', 'komisi', 'nasional', 'perlindungan', 'anak', 'komnas', 'pa', 'mendesak', 'aipda', 'k', 'anggota', 'polri', 'surabaya', 'yanga', 'mencabuli', 'anak', 'tirinya', 'dihukum', 'berat', 'pasalnya', 'ketua', 'komisi', 'nasional', 'perlindungan', 'anak', 'kota', 'surabaya', 'syaiful', 'bachri', 'aipda', 'k', 'aparat', 'penegak', 'hukum', 'melindungi', 'warga', 'keluarganya', 'terduga', 'pelaku', 'salah', 'aparat', 'melindungi', 'warga', 'keluarga', 'berbuat', 'cacat', 'anak', 'syaiful', 'dikonfirmasi', 'rabu', 'syaiful', 'menyebut', 'bertemu', 'korban', 'keluarganya', 'selasa', 'kemarin', 'menurutnya', 'korban', 'membutuhkan', 'pendampingan', 'psikologi', 'hukum', 'komnas', 'pa', 'menugaskan', 'tim', 'bantuan', 'hukum', 'dipimpin', 'pengacara', 'enni', 'indrawati', 'tim', 'psikolog', 'memulihkan', 'korban', 'traumanya', 'syaiful', 'menuntut', 'hukuman', 'maksimal', 'dijatuhkan', 'pelaku', 'anggota', 'polsek', 'sawahan', 'polrestabes', 'surabaya', 'sesuai', 'amanat', 'uu', 'perlindungan', 'anak', 'membolehkan', 'majelis', 'hakim', 'menambah', 'hukuman', 'sepertiga', 'tuntutan', 'tuntutan', 'pelaku', 'dihukum', 'sesuai', 'uu', 'nomor', 'hukuman', 'maksimal', 'ditambah', 'tuntutan', 'orang', 'orang', 'berhak', 'mengayomi', 'perlindungan', 'imbuhnya', 'peristiwa', 'syaiful', 'berharap', 'penegak', 'hukum', 'putusan', 'seadiladilnya', 'korbania', 'berharap', 'kekerasan', 'seksual', 'anak', 'lingkungan', 'keluarga', 'kota', 'surabaya', 'surabaya', 'predikat', 'kota', 'ramah', 'anak', 'memohon', 'atensi', 'kepolisian', 'pemerintah', 'kota', 'surabaya', 'serius', 'memantau', 'mengawal', 'putusan', 'layak', 'perlindungan', 'keluarga', 'korban', 'kapolda', 'jawa', 'timur', 'irjen', 'imam', 'sugianto', 'aipda', 'k', 'mencabuli', 'anak', 'tirinya', 'ditindak', 'kapolda', 'jatim', 'irjen', 'imam', 'sugianto', 'memerintahkan', 'jajaran', 'tindakan', 'anggota', 'pelanggaran', 'kabid', 'humas', 'polda', 'jatim', 'kombes', 'dirmanto', 'hotel', 'wyndham', 'surabaya', 'senin', 'dirmanto', 'k', 'diperiksa', 'etik', 'propam', 'polda', 'jatim', 'polrestabes', 'surabaya', 'bersangkutan', 'penahanan', 'rutan', 'polres', 'tanjung', 'perak', 'pemeriksaan', 'bersangkutan', 'dinyatakan', 'tersangka', 'katanyanamun', 'dirmanto', 'mengungkap', 'sanksi', 'etik', 'mengancam', 'polisi', 'cabul', 'pemeriksaan', 'aipda', 'k', 'diduga', 'mencabuli', 'putri', 'tirinya', 'keterangan', 'korban', 'k', 'anggota', 'polsek', 'sawahan', 'mencabulinya', 'kelas', 'sdperbuatan', 'bejat', 'k', 'berulangulang', 'korban', 'menginjak', 'kelas', 'smp', 'kejadian', 'korban', 'kondisi', 'rumahnya', 'bilangan', 'pabean', 'cantian', 'surabaya', 'sepi', 'ibunya', 'melahirkan', 'rumah', 'sakit', 'tirinya', 'memanfaatkan', 'situasi', 'mencabuli', 'korban', 'aksinya', 'k', 'merayu', 'apapun', 'korban', 'pelaku', 'mengancamnya', 'hidup', 'bayangbayang', 'ketakutan', 'takut', 'ayah', 'tiri', 'berani', 'melawan', 'aksi', 'pencabulan', 'terbongkar', 'korban', 'menceritakan', 'neneknya', 'n', 'pertengahan', 'ramadan', 'keluarga', 'melaporkannya', 'kepolisian']",keluarga,0
"['anak', 'terpaksa', 'rekam', 'aksi', 'cabul', 'ayah', 'angkat', 'gegara', 'dituduh', 'fitnah', 'anak', 'umur', 'tasikmalaya', 'korban', 'pencabulan', 'ayah', 'angkatnya', 'berumur', 'ironisnya', 'korban', 'terpaksa', 'merekam', 'aksi', 'cabul', 'dianggap', 'fitnah', 'tetangga']",keluarga,0
"['anak', 'ditenggelamkan', 'catatan', 'hitam', 'kekerasan', 'anak', 'jabar', 'tragedi', 'menimpa', 'mr', 'sorotan', 'remaja', 'desa', 'parigi', 'mulya', 'kecamatan', 'cipunagara', 'subang', 'tewas', 'dibuang', 'saluran', 'irigasi', 'desa', 'bugis', 'kecamatan', 'anjata', 'indramayu', 'ibunya', 'kondisi', 'hiduphidup', 'mr', 'dianiaya', 'diikat', 'lengannya', 'aksi', 'keji', 'nurhani', 'bapaknya', 'warim', 'adiknya', 'suganda', 'nekat', 'berbuat', 'tindakan', 'kejam', 'mengakibatkan', 'nyawa', 'korban', 'melayang', 'ketiganya', 'dijebloskan', 'jeruji', 'besi', 'mempertanggungjawabkan', 'perbuatannya', 'tragedi', 'menimpa', 'mr', 'menambah', 'daftar', 'catatan', 'kelam', 'kekerasan', 'anak', 'jawa', 'barat', 'berdasarkan', 'data', 'laman', 'sistem', 'informasi', 'online', 'perlindungan', 'perempuan', 'anak', 'simfonippa', 'miliki', 'kementerian', 'ppa', 'mengalami', 'peningkatan', 'laman', 'simfonippa', 'mencatat', 'kekerasan', 'anak', 'jabar', 'mencapai', 'dialami', 'korban', 'lakilaki', 'korban', 'perempuan', 'dibandingkan', 'kekerasan', 'mengalami', 'penurunan', 'total', 'tercatat', 'kasuslaman', 'simfonippa', 'mencatat', 'pelaku', 'kekerasan', 'anak', 'berusia', 'mayoritas', 'orang', 'tua', 'pacarteman', 'orang', 'dikenal', 'na', 'tetangga', 'guru', 'keluargasaudara', 'kasusmemasuki', 'kekerasan', 'anak', 'jabar', 'mengalami', 'lonjakan', 'mencapai', 'korbannya', 'menimpa', 'anakanak', 'berusia', 'rincian', 'lakilaki', 'perempuan', 'pelakunya', 'mayoritas', 'temanpacar', 'orang', 'tua', 'tetangga', 'disusul', 'orang', 'dikenal', 'na', 'saudarakeluarga', 'lonjakan', 'kekerasan', 'anak', 'catatan', 'korbannya', 'menimpa', 'anak', 'lakilaki', 'anak', 'perempuan', 'laman', 'simfonippa', 'menampilkan', 'pelaku', 'kekerasan', 'anak', 'mayoritas', 'orang', 'tua', 'disusul', 'temanpacar', 'tetangga', 'keluargasaudara', 'guru', 'orang', 'dikenal', 'na', 'peningkatan', 'lagilagi', 'tercatat', 'kekerasan', 'anak', 'jabar', 'menimpa', 'korban', 'anak', 'lakilaki', 'anak', 'perempuan', 'pelaku', 'kekerasan', 'anak', 'tercatat', 'orang', 'tua', 'pacarteman', 'disusul', 'tetangga', 'guru', 'keluargasaudara', 'orang', 'dikenal', 'na', 'laman', 'simfonippa', 'mencatat', 'jawa', 'barat', 'korbannya', 'menimpa', 'anak', 'lakilaki', 'anak', 'perempuanadapun', 'pelaku', 'kekerasan', 'anak', 'tercatat', 'orang', 'tua', 'pacarteman', 'disusul', 'tetangga', 'keluargasaudara', 'orang', 'dikenal', 'na', 'guru', 'kasusironisnya', 'catatan', 'laman', 'simfonippa', 'kekerasan', 'anak', 'jabar', 'berkategori', 'kekerasan', 'seksual', 'disusul', 'kekerasan', 'kekerasan', 'psikis', 'kekerasan', 'fisik', 'penelantaran', 'eksploitasi', 'trafficking', 'perdagangan', 'oranganakanak', 'berdosa', 'rentan', 'mengalami', 'kekerasan', 'rumah', 'tangga', 'sekolah', 'fasilitas', 'kerja']",keluarga,0
"['miris', 'anak', 'tk', 'dicabuli', 'teman', 'ortu', 'diancam', 'pencemaran', 'nama', 'anak', 'tk', 'pekanbaru', 'riau', 'korban', 'pencabulan', 'mirisnya', 'pencabulan', 'teman', 'sekolahnya', 'lakilaki', 'korban', 'mengaku', 'dicabuli', 'kali', 'dilansir', 'detiksumut', 'terungkap', 'orang', 'tua', 'korban', 'curiga', 'perubahan', 'perilaku', 'anaknya', 'korban', 'memainkan', 'kemaluan', 'memamerkannya', 'sang', 'memainkan', 'kemaluannya', 'kasih', 'istri', 'dfi', 'ayah', 'korban', 'detiksumut', 'rabu', 'perubahan', 'perilaku', 'november', 'si', 'anak', 'berlaku', 'beres', 'dfi', 'istrinya', 'mencoba', 'si', 'anak', 'curiga', 'perilaku', 'anak', 'pelanpelan', 'anak', 'cerita', 'kali', 'dicabuli', 'temannya', 'sekolah', 'orang', 'tua', 'dfi', 'istri', 'terima', 'lantas', 'kejadian', 'sekolah', 'sekolah', 'responsif', 'dfi', 'mengaku', 'diancam', 'dilaporkan', 'polisi', 'pencemaran', 'nama', 'kepala', 'sekolahpadahal', 'dfi', 'berkomunikasi', 'keluarga', 'teman', 'anaknya', 'pelaku', 'anak', 'mengakui', 'perbuatannya', 'kalimat', 'dilaporkan', 'pencemaran', 'nama', 'terbukti', 'gimana', 'anak', 'mengakui', 'pelaku', 'mengakui', 'dfi', 'pelaku', 'anak', 'dipindahkan', 'sekolah', 'yayasan', 'sekolah', 'dfi', 'kecewa', 'penyelesaian', 'kesepakatan', 'dugaan', 'pencabulan', 'menimpa', 'anaknya', 'pelaku', 'anakanak', 'ya', 'dipindahkan', 'sekolah', 'penyelesaian', 'kejadian', 'sekolah', 'dfi', 'istri', 'melaporkan', 'kejadian', 'kepolisian', 'membawa', 'anak', 'divisum', 'diperiksa', 'psikolog', 'membuktikan', 'korban', 'dicabuli']",teman,3
